Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
51.29999923706055,52.349998474121094,48.5,48.79999923706055,865706,0.0,0.0,0.0
49.5,51.20000076293945,49.0,51.20000076293945,792773,0.0,0.0,0.0
53.75,53.75,53.75,53.75,192323,0.0,0.0,0.0
56.400001525878906,56.400001525878906,53.5,56.400001525878906,2726642,0.0,0.0,0.0
59.20000076293945,59.20000076293945,57.599998474121094,59.20000076293945,2561237,0.0,0.0,0.0
62.099998474121094,62.150001525878906,58.54999923706055,62.150001525878906,4894335,0.0,0.0,0.0
65.25,65.25,63.400001525878906,65.0999984741211,4777346,0.0,0.0,0.0
67.5,68.3499984741211,63.099998474121094,68.3499984741211,3836775,0.0,0.0,0.0
67.0,71.30000305175781,65.55000305175781,69.69999694824219,2524657,0.0,0.0,0.0
70.44999694824219,71.80000305175781,66.25,66.69999694824219,2088893,0.0,0.0,0.0
64.05000305175781,64.9000015258789,63.400001525878906,63.400001525878906,548312,0.0,0.0,0.0
61.04999923706055,66.55000305175781,60.25,60.650001525878906,4003244,0.0,0.0,0.0
63.349998474121094,63.349998474121094,57.650001525878906,58.04999923706055,2645018,0.0,0.0,0.0
58.0,60.95000076293945,57.400001525878906,60.400001525878906,2826370,0.0,0.0,0.0
61.5,62.79999923706055,59.20000076293945,59.599998474121094,1800466,0.0,0.0,0.0
60.400001525878906,62.20000076293945,57.5,59.099998474121094,3917796,0.0,0.0,0.0
59.0,60.0,56.5,57.25,2142457,0.0,0.0,0.0
57.04999923706055,57.5,55.0,55.25,1255300,0.0,0.0,0.0
55.5,55.70000076293945,52.5,52.95000076293945,1439043,0.0,0.0,0.0
53.150001525878906,54.70000076293945,50.900001525878906,53.25,1477039,0.0,0.0,0.0
53.849998474121094,54.900001525878906,51.29999923706055,51.900001525878906,1595775,0.0,0.0,0.0
52.099998474121094,54.0,51.5,52.099998474121094,1821524,0.0,0.0,0.0
52.900001525878906,53.20000076293945,50.79999923706055,51.04999923706055,836337,0.0,0.0,0.0
51.79999923706055,52.04999923706055,48.5,50.29999923706055,2260135,0.0,0.0,0.0
50.400001525878906,52.79999923706055,50.150001525878906,52.79999923706055,1151674,0.0,0.0,0.0
54.0,55.400001525878906,52.650001525878906,55.349998474121094,1879836,0.0,0.0,0.0
56.099998474121094,57.04999923706055,54.599998474121094,55.75,2011071,0.0,0.0,0.0
55.400001525878906,56.900001525878906,54.650001525878906,54.849998474121094,1399302,0.0,0.0,0.0
55.25,56.099998474121094,53.20000076293945,53.95000076293945,2235563,0.0,0.0,0.0
53.900001525878906,58.79999923706055,53.900001525878906,57.29999923706055,3682531,0.0,0.0,0.0
58.400001525878906,63.0,57.650001525878906,62.95000076293945,6718573,0.0,0.0,0.0
62.45000076293945,65.0,60.150001525878906,62.20000076293945,4705881,0.0,0.0,0.0
64.5,68.4000015258789,62.0,68.0999984741211,7796513,0.0,0.0,0.0
69.0,71.25,65.0,66.25,7461152,0.0,0.0,0.0
67.4000015258789,71.75,65.0999984741211,68.4000015258789,6867245,0.0,0.0,0.0
69.9000015258789,74.80000305175781,69.44999694824219,73.5999984741211,8313128,0.0,0.0,0.0
78.8499984741211,78.8499984741211,70.30000305175781,71.0999984741211,15116518,0.0,0.0,0.0
68.5,74.55000305175781,68.05000305175781,70.69999694824219,7279660,0.0,0.0,0.0
71.9000015258789,72.80000305175781,70.0999984741211,70.5,3038191,0.0,0.0,0.0
71.0,71.5,64.5,66.80000305175781,4874081,0.0,0.0,0.0
67.3499984741211,69.69999694824219,67.05000305175781,67.5,3797280,0.0,0.0,0.0
67.8499984741211,72.44999694824219,67.80000305175781,69.8499984741211,6669389,0.0,0.0,0.0
73.30000305175781,73.75,70.0,70.30000305175781,6359774,0.0,0.0,0.0
71.0,71.30000305175781,69.0999984741211,69.5999984741211,3358034,0.0,0.0,0.0
70.0,70.5,62.650001525878906,63.04999923706055,3972082,0.0,0.0,0.0
63.0,64.9000015258789,59.099998474121094,61.70000076293945,2701279,0.0,0.0,0.0
61.900001525878906,64.3499984741211,61.04999923706055,63.900001525878906,2120075,0.0,0.0,0.0
64.0,64.4000015258789,60.150001525878906,62.95000076293945,1487155,0.0,0.0,0.0
61.400001525878906,64.5,60.54999923706055,62.400001525878906,1848666,0.0,0.0,0.0
62.5,63.79999923706055,61.20000076293945,62.04999923706055,1933911,0.0,0.0,0.0
62.25,62.599998474121094,61.04999923706055,61.5,1071507,0.0,0.0,0.0
60.400001525878906,60.95000076293945,57.599998474121094,58.75,1831560,0.0,0.0,0.0
59.04999923706055,61.75,57.79999923706055,58.650001525878906,3091615,0.0,0.0,0.0
58.599998474121094,61.70000076293945,58.400001525878906,60.650001525878906,2045126,0.0,0.0,0.0
61.349998474121094,65.0,60.150001525878906,61.0,2683924,0.0,0.0,0.0
61.70000076293945,62.099998474121094,60.400001525878906,60.70000076293945,1339088,0.0,0.0,0.0
60.75,61.54999923706055,60.099998474121094,60.599998474121094,1129153,0.0,0.0,0.0
60.0,60.849998474121094,58.0,58.79999923706055,1846139,0.0,0.0,0.0
59.29999923706055,61.599998474121094,58.25,60.400001525878906,3459337,0.0,0.0,0.0
61.0,61.20000076293945,54.400001525878906,54.400001525878906,3162853,0.0,0.0,0.0
54.400001525878906,55.5,50.25,51.5,3053669,0.0,0.0,0.0
52.25,53.0,50.20000076293945,52.400001525878906,1496832,0.0,0.0,0.0
51.29999923706055,51.29999923706055,48.0,48.25,1954880,0.0,0.0,0.0
49.25,53.0,48.5,52.45000076293945,2123038,0.0,0.0,0.0
53.0,54.400001525878906,52.79999923706055,53.70000076293945,1317209,0.0,0.0,0.0
54.0,54.349998474121094,51.20000076293945,51.70000076293945,1261647,0.0,0.0,0.0
52.0,52.599998474121094,50.5,51.25,1169664,0.0,0.0,0.0
51.79999923706055,52.5,51.5,52.099998474121094,794089,0.0,0.0,0.0
52.54999923706055,53.25,50.20000076293945,51.099998474121094,1625468,0.0,0.0,0.0
51.79999923706055,53.75,50.25,51.900001525878906,2186867,0.0,0.0,0.0
52.0,52.400001525878906,50.5,50.650001525878906,1418607,0.0,0.0,0.0
51.45000076293945,51.75,49.599998474121094,50.400001525878906,1078749,0.0,0.0,0.0
50.5,51.5,49.5,50.150001525878906,1596156,0.0,0.0,0.0
50.95000076293945,51.25,49.0,49.150001525878906,2266265,0.0,0.0,0.0
49.349998474121094,49.95000076293945,48.25,48.45000076293945,1448314,0.0,0.0,0.0
48.150001525878906,49.599998474121094,47.25,49.150001525878906,1596328,0.0,0.0,0.0
49.349998474121094,50.54999923706055,47.400001525878906,47.849998474121094,1452351,0.0,0.0,0.0
48.20000076293945,48.70000076293945,46.849998474121094,47.849998474121094,1368180,0.0,0.0,0.0
48.20000076293945,48.599998474121094,47.45000076293945,47.650001525878906,1345725,0.0,0.0,0.0
47.25,48.400001525878906,46.900001525878906,47.849998474121094,1426421,0.0,0.0,0.0
48.29999923706055,51.849998474121094,47.79999923706055,50.650001525878906,3972089,0.0,0.0,0.0
50.349998474121094,52.0,49.75,51.349998474121094,2577490,0.0,0.0,0.0
51.79999923706055,52.099998474121094,50.5,50.849998474121094,1464957,0.0,0.0,0.0
51.04999923706055,51.099998474121094,48.25,48.849998474121094,1555092,0.0,0.0,0.0
48.400001525878906,50.900001525878906,48.20000076293945,50.25,1736707,0.0,0.0,0.0
49.900001525878906,50.04999923706055,47.75,48.20000076293945,1531097,0.0,0.0,0.0
47.599998474121094,48.349998474121094,47.150001525878906,47.849998474121094,863190,0.0,0.0,0.0
47.599998474121094,49.0,46.75,47.650001525878906,1425201,0.0,0.0,0.0
48.0,48.400001525878906,47.5,47.75,931399,0.0,0.0,0.0
47.900001525878906,48.75,46.5,46.900001525878906,1127262,0.0,0.0,0.0
46.75,47.900001525878906,46.29999923706055,47.20000076293945,1142640,0.0,0.0,0.0
47.70000076293945,48.5,47.099998474121094,47.650001525878906,1198641,0.0,0.0,0.0
47.54999923706055,49.70000076293945,47.54999923706055,48.25,1958372,0.0,0.0,0.0
48.45000076293945,49.599998474121094,48.400001525878906,48.849998474121094,1362114,0.0,0.0,0.0
49.45000076293945,49.45000076293945,48.0,48.349998474121094,1242611,0.0,0.0,0.0
48.650001525878906,49.25,47.79999923706055,48.29999923706055,1071800,0.0,0.0,0.0
48.45000076293945,57.95000076293945,48.150001525878906,55.099998474121094,24327920,0.0,0.0,0.0
57.0,63.900001525878906,56.400001525878906,60.20000076293945,27352126,0.0,0.0,0.0
63.0,64.69999694824219,61.849998474121094,63.25,8002698,0.0,0.0,0.0
63.900001525878906,63.900001525878906,59.75,60.099998474121094,8191752,0.0,0.0,0.0
59.5,62.70000076293945,58.150001525878906,60.95000076293945,6967951,0.0,0.0,0.0
60.45000076293945,63.400001525878906,59.599998474121094,61.20000076293945,7428853,0.0,0.0,0.0
61.75,61.95000076293945,60.5,61.0,2997359,0.0,0.0,0.0
61.25,61.5,59.5,59.95000076293945,2356037,0.0,0.0,0.0
60.29999923706055,62.599998474121094,59.79999923706055,60.849998474121094,4366609,0.0,0.0,0.0
61.20000076293945,62.150001525878906,59.150001525878906,59.849998474121094,3831527,0.0,0.0,0.0
60.20000076293945,61.0,59.400001525878906,60.54999923706055,3155429,0.0,0.0,0.0
60.79999923706055,66.75,60.75,64.75,11658537,0.0,0.0,0.0
65.0999984741211,70.94999694824219,65.05000305175781,69.69999694824219,12434966,0.0,0.0,0.0
70.5,71.5,67.19999694824219,68.30000305175781,5248008,0.0,0.0,0.0
68.6500015258789,72.4000015258789,68.5,70.44999694824219,6773312,0.0,0.0,0.0
71.19999694824219,71.69999694824219,67.5,69.0999984741211,3886545,0.0,0.0,0.0
68.75,72.0,68.6500015258789,71.5,8211939,0.0,0.0,0.0
71.80000305175781,72.25,67.55000305175781,69.55000305175781,5433221,0.0,0.0,0.0
70.0,70.75,68.1500015258789,68.8499984741211,4101030,0.0,0.0,0.0
68.80000305175781,69.30000305175781,65.25,67.1500015258789,3531542,0.0,0.0,0.0
67.5,69.44999694824219,66.30000305175781,68.0,3685135,0.0,0.0,0.0
68.25,69.5,68.19999694824219,68.6500015258789,3384102,0.0,0.0,0.0
68.69999694824219,69.0,67.1500015258789,68.6500015258789,2459765,0.0,0.0,0.0
69.55000305175781,80.05000305175781,68.8499984741211,76.30000305175781,28954893,0.0,0.0,0.0
77.0,79.5,74.5999984741211,75.0,10102760,0.0,0.0,0.0
74.9000015258789,75.80000305175781,71.94999694824219,73.05000305175781,4984390,0.0,0.0,0.0
72.5999984741211,75.80000305175781,63.099998474121094,67.1500015258789,8414941,0.0,0.0,0.0
67.05000305175781,69.9000015258789,64.05000305175781,68.0,4469540,0.0,0.0,0.0
68.5,72.44999694824219,67.69999694824219,71.1500015258789,6649573,0.0,0.0,0.0
71.80000305175781,74.69999694824219,70.19999694824219,72.44999694824219,8110677,0.0,0.0,0.0
73.4000015258789,82.3499984741211,73.0,78.3499984741211,17025823,0.0,0.0,0.0
79.0,79.44999694824219,75.5,76.5999984741211,6720247,0.0,0.0,0.0
76.5999984741211,80.8499984741211,74.69999694824219,79.30000305175781,7770515,0.0,0.0,0.0
79.0999984741211,83.5,79.0999984741211,82.19999694824219,13404607,0.0,0.0,0.0
81.3499984741211,83.25,80.0,80.6500015258789,6193754,0.0,0.0,0.0
81.05000305175781,81.80000305175781,79.0,80.9000015258789,5625709,0.0,0.0,0.0
80.1500015258789,80.9000015258789,77.5,78.9000015258789,6031441,0.0,0.0,0.0
79.0,80.8499984741211,77.19999694824219,78.4000015258789,5918487,0.0,0.0,0.0
82.0,91.75,81.19999694824219,89.55000305175781,52130617,0.0,0.0,0.0
90.44999694824219,91.5,85.55000305175781,86.44999694824219,20735803,0.0,0.0,0.0
86.5999984741211,87.3499984741211,83.44999694824219,84.4000015258789,7676370,0.0,0.0,0.0
83.69999694824219,88.75,83.4000015258789,85.1500015258789,9914747,0.0,0.0,0.0
85.44999694824219,86.6500015258789,81.55000305175781,83.75,8786802,0.0,0.0,0.0
83.75,85.8499984741211,83.0999984741211,83.80000305175781,5297595,0.0,0.0,0.0
83.9000015258789,84.9000015258789,80.19999694824219,80.55000305175781,6593867,0.0,0.0,0.0
80.8499984741211,81.69999694824219,77.5999984741211,78.0999984741211,5122556,0.0,0.0,0.0
81.0,87.9000015258789,81.0,87.1500015258789,24075941,0.0,0.0,0.0
86.80000305175781,88.80000305175781,84.0999984741211,84.75,8632923,0.0,0.0,0.0
85.0999984741211,85.8499984741211,81.05000305175781,81.6500015258789,4824808,0.0,0.0,0.0
81.25,82.5,76.6500015258789,78.44999694824219,6832613,0.0,0.0,0.0
79.19999694824219,80.55000305175781,76.0999984741211,77.3499984741211,4628174,0.0,0.0,0.0
77.4000015258789,80.5,76.0999984741211,78.75,5672011,0.0,0.0,0.0
77.8499984741211,78.69999694824219,75.5,76.19999694824219,3574088,0.0,0.0,0.0
77.0,78.19999694824219,73.80000305175781,74.44999694824219,4530531,0.0,0.0,0.0
74.94999694824219,80.8499984741211,73.5999984741211,80.3499984741211,8206537,0.0,0.0,0.0
81.0,84.3499984741211,78.5,79.05000305175781,7009838,0.0,0.0,0.0
79.80000305175781,82.5999984741211,78.19999694824219,81.8499984741211,5253710,0.0,0.0,0.0
82.0,85.9000015258789,80.5,84.0,8368351,0.0,0.0,0.0
84.69999694824219,85.4000015258789,80.5999984741211,82.55000305175781,4281453,0.0,0.0,0.0
83.30000305175781,87.69999694824219,82.0,86.19999694824219,9397644,0.0,0.0,0.0
86.5,88.5999984741211,84.3499984741211,86.30000305175781,9670533,0.0,0.0,0.0
86.30000305175781,87.44999694824219,83.5999984741211,84.80000305175781,4036738,0.0,0.0,0.0
84.69999694824219,86.30000305175781,83.5,83.8499984741211,3100687,0.0,0.0,0.0
84.19999694824219,84.8499984741211,81.44999694824219,81.9000015258789,3321776,0.0,0.0,0.0
82.44999694824219,83.19999694824219,81.0,81.25,2634697,0.0,0.0,0.0
81.55000305175781,87.19999694824219,81.30000305175781,85.0999984741211,5455611,0.0,0.0,0.0
84.0999984741211,84.9000015258789,81.9000015258789,82.3499984741211,3820782,0.0,0.0,0.0
82.94999694824219,85.3499984741211,82.1500015258789,83.75,4507246,0.0,0.0,0.0
83.5999984741211,85.75,80.4000015258789,81.6500015258789,6717766,0.0,0.0,0.0
81.8499984741211,83.0999984741211,79.55000305175781,80.8499984741211,3409209,0.0,0.0,0.0
81.69999694824219,83.75,81.30000305175781,82.75,3966380,0.0,0.0,0.0
83.25,84.5999984741211,82.44999694824219,83.1500015258789,2752656,0.0,0.0,0.0
86.0,95.3499984741211,86.0,92.80000305175781,30306966,0.0,0.0,0.0
90.5,92.80000305175781,87.30000305175781,89.25,12158174,0.0,0.0,0.0
90.75,97.8499984741211,88.69999694824219,94.19999694824219,16467898,0.0,0.0,0.0
95.0,102.5,94.55000305175781,99.80000305175781,16205769,0.0,0.0,0.0
100.94999694824219,107.75,97.19999694824219,105.25,19366197,0.0,0.0,0.0
103.0,119.5,102.0,115.8499984741211,31634884,0.0,0.0,0.0
116.44999694824219,124.8499984741211,112.0999984741211,120.0999984741211,19518704,0.0,0.0,0.0
121.3499984741211,125.5,114.1500015258789,115.0999984741211,12397915,0.0,0.0,0.0
115.9000015258789,117.80000305175781,109.0,114.0,15758790,0.0,0.0,0.0
115.0,118.0,111.5,114.94999694824219,12477143,0.0,0.0,0.0
115.0,115.80000305175781,103.0,104.1500015258789,14490006,0.0,0.0,0.0
105.0,108.44999694824219,96.69999694824219,100.30000305175781,19056758,0.0,0.0,0.0
101.0,106.0999984741211,98.55000305175781,99.55000305175781,16124659,0.0,0.0,0.0
99.9000015258789,101.94999694824219,90.69999694824219,91.5999984741211,13128416,0.0,0.0,0.0
93.30000305175781,96.4000015258789,90.0,91.19999694824219,11382345,0.0,0.0,0.0
89.94999694824219,93.9000015258789,85.30000305175781,92.75,10901099,0.0,0.0,0.0
93.19999694824219,95.9000015258789,88.4000015258789,89.5,12214149,0.0,0.0,0.0
90.0,93.5,89.44999694824219,90.1500015258789,13149456,0.0,0.0,0.0
89.9000015258789,91.8499984741211,84.0,84.44999694824219,13441813,0.0,0.0,0.0
84.94999694824219,85.19999694824219,81.4000015258789,82.6500015258789,12478099,0.0,0.0,0.0
83.5,87.1500015258789,82.4000015258789,83.19999694824219,13629972,0.0,0.0,0.0
84.55000305175781,85.0,78.6500015258789,79.94999694824219,8188087,0.0,0.0,0.0
80.5,83.3499984741211,78.5999984741211,81.0999984741211,15266591,0.0,0.0,0.0
82.30000305175781,91.0,81.55000305175781,88.30000305175781,23275713,0.0,0.0,0.0
88.1500015258789,88.1500015258789,82.69999694824219,84.1500015258789,8277681,0.0,0.0,0.0
85.0,86.30000305175781,80.5999984741211,81.4000015258789,12470429,0.0,0.0,0.0
82.05000305175781,87.0,82.0,84.5999984741211,12356943,0.0,0.0,0.0
85.5,86.69999694824219,83.5,84.6500015258789,6750052,0.0,0.0,0.0
84.6500015258789,87.75,84.5,85.4000015258789,6429222,0.0,0.0,0.0
82.75,82.75,74.69999694824219,77.0999984741211,10877902,0.0,0.0,0.0
78.19999694824219,80.9000015258789,76.80000305175781,79.69999694824219,6150099,0.0,0.0,0.0
79.0,79.69999694824219,76.5,78.0999984741211,4211760,0.0,0.0,0.0
78.1500015258789,82.4000015258789,78.1500015258789,79.3499984741211,7982525,0.0,0.0,0.0
75.5,76.30000305175781,72.5,73.94999694824219,5947172,0.0,0.0,0.0
75.5,77.5,74.80000305175781,76.05000305175781,5173126,0.0,0.0,0.0
75.25,81.6500015258789,74.69999694824219,79.80000305175781,11957533,0.0,0.0,0.0
79.5,81.30000305175781,77.5999984741211,79.55000305175781,4874360,0.0,0.0,0.0
82.0,84.4000015258789,81.1500015258789,82.05000305175781,12385844,0.0,0.0,0.0
81.9000015258789,82.9000015258789,81.05000305175781,81.5,4182029,0.0,0.0,0.0
82.1500015258789,83.9000015258789,79.80000305175781,80.0999984741211,7968171,0.0,0.0,0.0
80.9000015258789,81.69999694824219,77.4000015258789,77.9000015258789,5568774,0.0,0.0,0.0
76.80000305175781,79.0,76.5,77.30000305175781,4902922,0.0,0.0,0.0
76.5,81.19999694824219,76.30000305175781,79.19999694824219,6054822,0.0,0.0,0.0
80.0,80.80000305175781,77.0,77.44999694824219,4553537,0.0,0.0,0.0
78.30000305175781,79.6500015258789,76.0,77.44999694824219,7275823,0.0,0.0,0.0
78.19999694824219,78.5,75.8499984741211,76.80000305175781,3072589,0.0,0.0,0.0
77.69999694824219,80.4000015258789,77.0,78.69999694824219,7735607,0.0,0.0,0.0
79.44999694824219,88.55000305175781,78.6500015258789,85.44999694824219,17175534,0.0,0.0,0.0
84.69999694824219,89.19999694824219,83.0999984741211,86.80000305175781,11999905,0.0,0.0,0.0
87.5999984741211,88.30000305175781,83.3499984741211,84.94999694824219,8658457,0.0,0.0,0.0
85.5,86.69999694824219,79.69999694824219,81.3499984741211,6926342,0.0,0.0,0.0
81.75,83.8499984741211,81.75,82.75,3062002,0.0,0.0,0.0
83.5999984741211,86.4000015258789,82.8499984741211,83.44999694824219,5474537,0.0,0.0,0.0
83.4000015258789,86.5,82.9000015258789,84.5,5818374,0.0,0.0,0.0
85.0,92.8499984741211,83.6500015258789,91.8499984741211,28314144,0.0,0.0,0.0
92.80000305175781,96.4000015258789,90.0999984741211,92.1500015258789,15391404,0.0,0.0,0.0
92.69999694824219,94.05000305175781,90.5999984741211,91.55000305175781,6987009,0.0,0.0,0.0
92.5,98.1500015258789,90.69999694824219,94.8499984741211,18889412,0.0,0.0,0.0
96.0,104.5,96.0,103.1500015258789,35832605,0.0,0.0,0.0
102.5,102.80000305175781,98.6500015258789,100.44999694824219,12418120,0.0,0.0,0.0
100.6500015258789,102.5,97.1500015258789,97.9000015258789,10686555,0.0,0.0,0.0
97.9000015258789,103.9000015258789,96.25,101.80000305175781,13798075,0.0,0.0,0.0
102.5,102.75,97.8499984741211,99.0999984741211,7428800,0.0,0.0,0.0
99.0,102.1500015258789,98.6500015258789,100.5,7113855,0.0,0.0,0.0
101.4000015258789,108.5,101.0999984741211,106.25,26792581,0.0,0.0,0.0
106.9000015258789,114.0,104.05000305175781,112.75,27880963,0.0,0.0,0.0
114.0,117.9000015258789,111.55000305175781,112.3499984741211,19709085,0.0,0.0,0.0
112.0,113.0,105.9000015258789,106.55000305175781,15448961,0.0,0.0,0.0
107.5,112.69999694824219,102.6500015258789,105.19999694824219,21314552,0.0,0.0,0.0
106.19999694824219,114.5,106.0,113.1500015258789,24204184,0.0,0.0,0.0
114.0,114.75,108.5999984741211,109.69999694824219,13542987,0.0,0.0,0.0
109.19999694824219,111.5,105.0,109.5999984741211,11660614,0.0,0.0,0.0
110.0,112.55000305175781,109.44999694824219,110.6500015258789,7943422,0.0,0.0,0.0
110.5,111.4000015258789,107.0,108.69999694824219,8514574,0.0,0.0,0.0
107.0,114.19999694824219,106.05000305175781,108.1500015258789,18380147,0.0,0.0,0.0
109.0,111.55000305175781,100.55000305175781,108.0999984741211,15162872,0.0,0.0,0.0
105.0,114.69999694824219,104.5,112.9000015258789,12310862,0.0,0.0,0.0
114.25,117.0999984741211,112.55000305175781,114.5999984741211,14670826,0.0,0.0,0.0
115.0,121.1500015258789,111.80000305175781,116.69999694824219,25748354,0.0,0.0,0.0
117.6500015258789,125.19999694824219,117.0999984741211,121.5999984741211,34792651,0.0,0.0,0.0
