Open,High,Low,Close,Volume,Dividends,Stock Splits
22.185566785748165,30.012834548950195,20.440634566644377,30.012834548950195,239390,0.0,0.0
27.71949605095651,30.262112906792755,26.423261349269644,28.766456604003906,117596,0.0,0.0
28.716598254592736,30.212254453307466,27.918915709341626,28.218046188354492,66844,0.0,0.0
29.21514966240899,29.21514966240899,26.22383733239475,26.672534942626953,56742,0.0,0.0
24.927604173658064,26.522971221137237,23.581513167915478,25.07716941833496,74170,0.0,0.0
26.223838715104957,27.4203644709302,25.775142983039437,26.822101593017578,108572,0.0,0.0
22.58440824402838,25.92470747170989,22.58440824402838,24.17977523803711,67146,0.0,0.0
25.92470747170989,26.82210081151942,23.681223171273455,24.17977523803711,52912,0.0,0.0
24.528762911645572,26.871958086665472,22.98325031024615,23.930500030517578,72962,0.0,0.0
24.17977621921884,28.716599450135973,23.431948088727538,27.869062423706055,207005,0.0,0.0
29.81341298540818,30.710806318394177,26.572824576085004,27.121232986450195,300605,0.0,0.0
26.62268172857444,28.91602052687213,25.426155980525493,28.018627166748047,144405,0.0,0.0
27.968769997874244,32.804727295366824,27.420363488827768,32.306175231933594,855702,0.0,0.0
31.907331829258702,31.907331829258702,29.414571530097867,30.06268882751465,106025,0.0,0.0
30.361822302149495,30.71080723518837,28.46732288483718,29.16529655456543,186063,0.0,0.0
29.76355941766846,32.405885048990314,29.76355941766846,30.311965942382812,154656,0.0,0.0
29.115441575478894,35.546764023028494,29.115441575478894,34.49980163574219,696938,0.0,0.0
40.283009237491854,41.130546244710544,38.88706190408997,40.083587646484375,1298915,0.0,0.0
39.88416623413273,39.88416623413273,36.494010582771246,37.74039077758789,225992,0.0,0.0
39.88416768736759,45.268531846622466,39.88416768736759,44.12186050415039,2240259,0.0,0.0
44.67026538651469,44.67026538651469,40.68184876622498,42.32707214355469,454930,0.0,0.0
43.1746103940034,43.1746103940034,39.684745751011086,40.831417083740234,289731,0.0,0.0
40.88127003545346,40.88127003545346,39.285904921383754,40.13344192504883,144941,0.0,0.0
41.28011165095246,41.62909656778515,38.88706026691307,39.43546676635742,244285,0.0,0.0
39.684745257459035,42.177505685737245,37.39140642417319,40.980979919433594,290669,0.0,0.0
41.23025599781403,41.23025599781403,39.48532369651463,39.834312438964844,179919,0.0,0.0
38.887061441756956,43.473738962145035,38.687639853120416,42.526493072509766,938458,0.0,0.0
42.87547954369715,43.074901139514225,40.88127119282751,40.93112564086914,181678,0.0,0.0
41.08069178640795,43.02504564179998,40.283009226251096,42.37692642211914,265254,0.0,0.0
43.37403246957495,43.872584566926385,41.28011518215917,41.828521728515625,470601,0.0,0.0
41.629098820378964,42.17750534949816,40.9311251452952,41.080692291259766,100784,0.0,0.0
39.98387624539459,42.62620385369188,39.3357608081721,40.831417083740234,295209,0.0,0.0
41.28011321364647,43.772873581532124,41.08069162348553,42.426780700683594,1472269,0.0,0.0
43.97229240904493,44.371135598809055,41.878375171909674,42.12765121459961,459468,0.0,0.0
41.62909830885746,42.47663531584107,41.180400680127704,41.230255126953125,57809,0.0,0.0
41.37982160247872,41.72880652826837,40.13344143372936,40.28300857543945,71296,0.0,0.0
40.73170050639659,40.980976528598895,39.385611507964235,39.68474197387695,54394,0.0,0.0
39.6847443023239,41.67895259694973,38.68764015501099,41.280113220214844,265513,0.0,0.0
41.37982146502935,43.324175282549966,41.28011257332077,42.62620162963867,458168,0.0,0.0
42.1276529268785,44.72012235476458,41.57924637140075,43.87258529663086,958978,0.0,0.0
42.875480711121575,42.92533516052065,40.73170515410523,41.72880935668945,279998,0.0,0.0
41.67895170687989,41.67895170687989,38.887060914755715,39.236045837402344,134250,0.0,0.0
39.38561248779297,40.93112310316617,38.887060430985464,39.38561248779297,187232,0.0,0.0
39.435468426622684,40.48242702484885,38.98677079776847,40.083587646484375,89175,0.0,0.0
39.8841667175293,40.78156199013392,39.68474512321154,39.8841667175293,63556,0.0,0.0
40.083585297876276,40.73170067611262,39.38561167207154,39.6348876953125,89970,0.0,0.0
39.63488851619672,40.08358612805354,39.285903597891604,39.38561248779297,53724,0.0,0.0
39.4354662807186,39.98387277340945,39.4354662807186,39.58503341674805,71408,0.0,0.0
39.88416622312301,40.73170323390418,39.6847446312773,40.03373336791992,126311,0.0,0.0
39.73460105503684,43.57345452717741,39.585037706449974,42.825626373291016,881937,0.0,0.0
44.5705591794544,44.86968968327945,43.37403336050347,43.822731018066406,863145,0.0,0.0
45.31838458815268,46.06621270411675,44.07200439487923,44.62041091918945,606674,0.0,0.0
44.02215046550023,44.8696874854315,43.124755194331385,43.32417678833008,194855,0.0,0.0
43.124756761767635,43.124756761767635,41.379824407245245,41.72880935668945,148972,0.0,0.0
42.27721833952817,45.06910925546293,42.12765119253233,43.274322509765625,491589,0.0,0.0
43.573453845790176,43.972293239435594,42.87548015234742,43.025047302246094,144319,0.0,0.0
43.27432100672797,43.7728730745306,41.67895210756932,42.57634735107422,246398,0.0,0.0
42.57634981386205,43.27432350988942,42.17750661508908,42.975189208984375,108779,0.0,0.0
43.17460865526833,47.16302522949451,41.97808292227038,45.91664505004883,914803,0.0,0.0
45.617516616537415,45.617516616537415,43.82272983825623,44.171714782714844,833799,0.0,0.0
43.872583625021946,45.667370376224554,43.22446439091935,44.37113571166992,699574,0.0,0.0
45.76708325063973,46.36534423544328,43.02504676359739,44.32128143310547,516013,0.0,0.0
43.673163864328515,44.86968968327945,43.673163864328515,43.822731018066406,168571,0.0,0.0
43.87258621513804,45.418097014259345,43.82273176426009,44.720123291015625,295419,0.0,0.0
