Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-13 00:00:00+05:30,379.53286622498666,426.2045108231904,327.55438924889353,406.398681640625,6230411,0.0,0.0
2020-03-16 00:00:00+05:30,398.95968524988353,406.1618136179495,368.44541747040705,371.2883605957031,3156508,0.0,0.0
2020-03-17 00:00:00+05:30,371.47790748793005,386.640271058866,350.5822867596994,353.8516540527344,4526913,0.0,0.0
2020-03-18 00:00:00+05:30,359.1585223465939,363.6124786507846,321.3473802634819,328.26519775390625,6595508,0.0,0.0
2020-03-19 00:00:00+05:30,314.3821209055503,314.4294917220474,286.18960215064413,297.75091552734375,10486153,0.0,0.0
2020-03-20 00:00:00+05:30,299.456670573913,311.0179839804911,292.11240096331863,305.7111511230469,8819518,0.0,0.0
2020-03-23 00:00:00+05:30,283.34668936797306,287.9901577575788,265.90997580623474,278.03985595703125,6001358,0.0,0.0
2020-03-24 00:00:00+05:30,284.2943156075744,293.6760222386417,250.55805103815956,254.917236328125,6690908,0.0,0.0
2020-03-25 00:00:00+05:30,249.61040345030568,273.2542256120276,232.55274450491012,263.3039245605469,9393732,0.0,0.0
2020-03-26 00:00:00+05:30,263.30393667786257,278.6084422630938,258.80260980456427,270.5534362792969,7557558,0.0,0.0
2020-03-27 00:00:00+05:30,281.45139487611414,289.03257722967953,266.09948904217805,279.082275390625,9505126,0.0,0.0
2020-03-30 00:00:00+05:30,266.95236073755626,269.93744512000706,255.8648714085542,260.0345153808594,8942833,0.0,0.0
2020-03-31 00:00:00+05:30,268.98980829740145,272.16443391023716,263.2565222993159,270.0322265625,6236559,0.0,0.0
2020-04-01 00:00:00+05:30,266.28902802214895,268.1843235952603,251.60048733053574,258.5657043457031,5980392,0.0,0.0
2020-04-03 00:00:00+05:30,259.6554490563035,274.8178110449927,257.1441886359089,266.00469970703125,6961905,0.0,0.0
2020-04-07 00:00:00+05:30,280.0298990980487,306.8483177990336,277.4238678881684,304.1949157714844,10795407,0.0,0.0
2020-04-08 00:00:00+05:30,298.50901713107646,332.05573898658645,296.4241806815613,309.31219482421875,8451195,0.0,0.0
2020-04-09 00:00:00+05:30,318.1727186329661,371.1462198380611,314.99809302047885,361.4328308105469,11027315,0.0,0.0
2020-04-13 00:00:00+05:30,360.1060936836226,360.1060936836226,336.41490330970004,343.85394287109375,7717484,0.0,0.0
2020-04-15 00:00:00+05:30,353.5200212759127,360.01141487649073,331.01338468553035,334.6618347167969,11300538,0.0,0.0
2020-04-16 00:00:00+05:30,325.13792567444426,341.5796187510513,325.0431551222046,338.02593994140625,6155773,0.0,0.0
2020-04-17 00:00:00+05:30,351.3403977771239,351.3403977771239,336.9361406360976,344.1856689453125,6178483,0.0,0.0
