Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-13 00:00:00+05:30,104.39783985247507,122.76688682367522,93.5603482935185,117.22386169433594,268486,0.0,0.0
2020-03-16 00:00:00+05:30,109.86629386853053,119.03838792549465,107.97718865592539,116.57758331298828,252694,0.0,0.0
2020-03-17 00:00:00+05:30,114.34048981502139,116.62730264557818,110.91027815482713,115.33475494384766,307864,0.0,0.0
2020-03-18 00:00:00+05:30,115.33475260629736,116.8012921244648,108.0020474298194,111.904541015625,611094,0.0,0.0
2020-03-19 00:00:00+05:30,109.6126429685669,112.10383939967069,99.64785724415172,107.59477233886719,288882,0.25,0.0
2020-03-20 00:00:00+05:30,108.19264754985527,112.1038286113051,103.53411523352416,110.53437805175781,169626,0.0,0.0
2020-03-23 00:00:00+05:30,99.64784702440319,102.13904320001328,90.08165523056596,97.18156433105469,758742,0.0,0.0
2020-03-24 00:00:00+05:30,101.64079938616071,105.62671308757878,93.1956462517866,103.75831604003906,515076,0.0,0.0
2020-03-25 00:00:00+05:30,97.35594545046773,101.84009865631884,95.73666790391037,97.97874450683594,534854,0.0,0.0
2020-03-26 00:00:00+05:30,101.64081576509867,103.63377293696334,85.19891909721505,94.29178619384766,409170,0.0,0.0
2020-03-27 00:00:00+05:30,95.16369674827288,98.17804573122369,93.94301210630056,97.10682678222656,244212,0.0,0.0
2020-03-30 00:00:00+05:30,94.66545861544162,98.12821992323775,92.5977687445891,94.34160614013672,406282,0.0,0.0
2020-03-31 00:00:00+05:30,97.65488734742763,99.14960501090867,95.36298388907917,97.90400695800781,71398,0.0,0.0
2020-04-01 00:00:00+05:30,98.45207608363128,99.14960797308423,96.68332527516375,97.82927703857422,39560,0.0,0.0
2020-04-03 00:00:00+05:30,98.153129119742,98.87557448869656,92.67249754452797,94.31668853759766,64446,0.0,0.0
2020-04-07 00:00:00+05:30,96.65842294307608,97.15666223659709,89.95710596572414,91.10305786132812,200114,0.0,0.0
2020-04-08 00:00:00+05:30,95.56229845913323,96.135270608317,92.3735624043565,94.01775360107422,121012,0.0,0.0
2020-04-09 00:00:00+05:30,96.01070806718386,96.65842065392712,91.20270203958479,92.19918060302734,136318,0.0,0.0
2020-04-13 00:00:00+05:30,92.44829730653385,94.6654605192421,90.18130712622538,92.27391052246094,154042,0.0,0.0
2020-04-15 00:00:00+05:30,92.67250043360883,100.09626221227936,92.34864796235189,96.78297424316406,321660,0.0,0.0
2020-04-16 00:00:00+05:30,97.1566582887675,108.56633460577055,97.13174480459813,102.26361083984375,1256838,0.0,0.0
2020-04-17 00:00:00+05:30,116.13957127514684,119.57741903128527,107.17126484780044,110.35999298095703,1821062,0.0,0.0
2020-04-20 00:00:00+05:30,110.60910911897643,113.99713740528837,106.00039623901908,112.60206604003906,805734,0.0,0.0
2020-04-21 00:00:00+05:30,110.11087041908772,122.06861200306103,106.44880901798494,108.21755981445312,4294082,0.0,0.0
2020-04-22 00:00:00+05:30,107.71932114446408,109.56280479445067,102.81166923858945,103.83305358886719,515600,0.0,0.0
2020-04-23 00:00:00+05:30,107.12143699268523,112.10382941094966,104.13200154172657,104.58041381835938,857656,0.0,0.0
2020-04-24 00:00:00+05:30,104.13200485060946,105.32777602797857,100.14609078934211,101.04292297363281,284522,0.0,0.0
2020-04-27 00:00:00+05:30,101.74045100374398,106.87231668193688,98.7261020896454,99.77240753173828,3954422,0.0,0.0
2020-04-28 00:00:00+05:30,101.09273441377307,101.59097363237723,95.66192997199859,100.07135009765625,671810,0.0,0.0
2020-04-29 00:00:00+05:30,98.90049114294845,105.87584064421434,98.67628500091328,104.40603637695312,1242150,0.0,0.0
2020-04-30 00:00:00+05:30,106.05022514720824,107.12143647090632,102.66219679878571,104.85444641113281,809542,0.0,0.0
2020-05-04 00:00:00+05:30,100.64433035437794,101.61589538927356,98.15313405847749,99.79732513427734,350004,0.0,0.0
2020-05-05 00:00:00+05:30,101.44150181519205,101.44150181519205,97.80435421879515,99.57310485839844,340792,0.0,0.0
2020-05-06 00:00:00+05:30,100.64432806473275,101.14256731257795,97.15665332981627,97.70471954345703,299426,0.0,0.0
2020-05-07 00:00:00+05:30,97.10681976610556,98.62645088928775,96.65840751452323,97.15664672851562,109732,0.0,0.0
2020-05-08 00:00:00+05:30,99.1994352728454,99.59802058100662,95.91105326282334,96.90753173828125,177956,0.0,0.0
2020-05-11 00:00:00+05:30,97.90400478029714,98.62645011440462,92.62266611246115,92.99634552001953,214956,0.0,0.0
2020-05-12 00:00:00+05:30,92.17425587033213,93.46968088573686,89.83253305251021,91.90022277832031,247316,0.0,0.0
2020-05-13 00:00:00+05:30,98.15313405847749,101.018009798763,94.86475190687781,99.79732513427734,954616,0.0,0.0
2020-05-14 00:00:00+05:30,99.6478537421491,100.61941879562947,96.65841812988462,97.72962951660156,165520,0.0,0.0
2020-05-15 00:00:00+05:30,99.0250484986293,99.17452179045347,96.309646173512,96.90753173828125,155686,0.0,0.0
2020-05-18 00:00:00+05:30,102.13904996910654,103.08570153756514,95.31317351606695,97.08192443847656,1311888,0.0,0.0
2020-05-19 00:00:00+05:30,98.1531363710044,99.24926124652018,93.66898293273516,93.9430160522461,290794,0.0,0.0
2020-05-20 00:00:00+05:30,93.94300445639725,98.65136346489835,92.82196623520521,98.028564453125,264840,0.0,0.0
2020-05-21 00:00:00+05:30,98.0285739731176,99.00013900533163,95.66193749854423,95.96088409423828,140186,0.0,0.0
2020-05-22 00:00:00+05:30,95.7615740923031,96.90752578923649,93.81844422545774,94.83983612060547,119104,0.0,0.0
2020-05-26 00:00:00+05:30,94.66544972811684,95.66192814630755,93.44476518633863,94.241943359375,118350,0.0,0.0
2020-05-27 00:00:00+05:30,94.66545845945873,95.26334404501293,93.1956541775674,93.69389343261719,128216,0.0,0.0
2020-05-28 00:00:00+05:30,93.91810311739268,97.65489767113509,93.91810311739268,96.85771179199219,244112,0.0,0.0
2020-05-29 00:00:00+05:30,96.50894528090777,100.4699459652098,95.31317407141098,99.99662017822266,355944,0.0,0.0
2020-06-01 00:00:00+05:30,100.42012262368691,102.63728577154733,99.99661621905538,100.61941528320312,240070,0.0,0.0
2020-06-02 00:00:00+05:30,100.61941069823759,104.63023800909156,99.32399326535568,103.085693359375,591422,0.0,0.0
2020-06-03 00:00:00+05:30,103.88288383073977,106.00040064743351,99.3489036057492,100.29556274414062,662020,0.0,0.0
2020-06-04 00:00:00+05:30,99.72257513248368,101.0927329639956,96.90752662875184,97.43067932128906,571724,0.0,0.0
2020-06-05 00:00:00+05:30,97.62997569935455,101.61588954349274,97.62997569935455,100.27064514160156,359576,0.0,0.0
2020-06-08 00:00:00+05:30,102.13904241819988,103.58393314798299,98.00365527783558,98.7011947631836,938880,0.0,0.0
