Open,High,Low,Close,Volume,Dividends,Stock Splits
344.75201243465796,394.22937846015475,318.2249722605832,380.41943359375,3358362,0.0,0.0
369.5900356817656,388.96370690701946,352.74983241186493,357.3200378417969,1945931,0.0,0.0
359.65480545908173,363.2314891464061,328.35887625476937,333.42584228515625,2214476,0.0,0.0
331.8362430943031,334.71744991947014,285.488462510526,299.39776611328125,3548554,0.0,0.0
285.83619569083817,294.72819641753614,258.3156333901665,279.72601318359375,3768742,0.0,0.0
286.1342167446192,310.97225639258966,280.27244545167275,302.2292785644531,4380685,0.0,0.0
278.18606482799964,289.26382527413966,230.14928649818972,237.2529754638672,2275352,0.0,0.0
247.38688487724755,260.9484490083508,224.63524570552366,252.80157470703125,4287147,0.0,0.0
245.39982292281914,328.6072527600098,244.55532354109425,318.3739929199219,5002058,0.0,0.0
310.5748636748625,365.615955216912,310.5748636748625,327.1666564941406,4759112,0.0,0.0
332.8297132526516,349.0241020978919,302.37828435783837,316.3372497558594,5097653,0.0,0.0
303.02408839485867,335.6612790613615,298.45388296492877,331.4388122558594,3291896,0.0,0.0
335.81028619944885,358.5619237862656,331.5878195830357,353.3956298828125,2771347,0.0,0.0
348.72609948569954,365.5663035973605,338.1450999669887,340.3805236816406,1781590,0.0,0.0
339.2876300250111,351.50793370762585,323.5403064327892,336.7044677734375,3435591,0.0,0.0
344.60295923014854,358.0155002932691,335.21416835801546,354.9355773925781,3060001,0.0,0.0
357.6677958424603,366.1623938657689,332.23363540746595,338.4431457519531,3970133,0.0,0.0
346.7390369683656,352.35242792121414,331.8858769817429,340.330810546875,3956617,0.0,0.0
337.4992797417145,343.16233433577486,321.9009794137774,340.2811279296875,2574306,0.0,0.0
342.2682197681165,353.29631651257375,323.1429273717849,326.8189697265625,2873932,0.0,0.0
322.8945605619208,340.6785933719712,314.9463867634735,332.6807556152344,4089522,0.0,0.0
342.81460304453765,370.2358042360606,341.2746567504683,367.5533142089844,5684348,0.0,0.0
377.53824216485555,387.37410083096484,369.8881130246174,375.8492431640625,7660781,0.0,0.0
366.9572111703631,372.5706021792221,354.73687722696064,368.0003967285156,2670261,0.0,0.0
365.6159845180408,369.59007130628044,353.8924406206845,366.9572448730469,2581065,0.0,0.0
369.54038013633664,384.3935102216684,357.4690681500924,358.9593505859375,2648093,0.0,0.0
345.74552464755845,354.48850279805293,327.2660164041452,334.36968994140625,6324062,0.0,0.0
343.95719815663847,382.00906420575075,343.95719815663847,375.0544128417969,13869745,0.0,0.0
377.53820041241045,383.9464267315701,365.0198224400245,381.56195068359375,4346832,0.0,0.0
384.2444543174069,402.6742666951803,373.9118363997366,399.7930603027344,6376384,0.0,0.0
403.27039584203516,413.40432789962495,402.47559072060034,409.2812194824219,3287877,0.0,0.0
388.71535769463634,397.0112697950337,384.8406292026777,388.8643798828125,3032620,0.0,0.0
389.51013011757476,398.2034440944867,368.5965126210672,372.52093505859375,2481850,0.0,0.0
372.4712630295257,400.73696629033793,368.54687067752064,391.99395751953125,4946436,0.0,0.0
389.4604823640689,401.879502847617,386.3308952661896,395.3719482421875,2427882,0.0,0.0
397.50799560546875,410.3244180970685,395.4215941952379,397.50799560546875,2841396,0.0,0.0
398.40216029044853,406.1516166170268,391.44750911330857,395.57061767578125,2520401,0.0,0.0
394.4280825334782,402.82335233751803,388.5166167756189,396.56414794921875,1968126,0.0,0.0
407.3438827829351,408.33740444825935,391.4475361377474,393.7823181152344,2490490,0.0,0.0
393.43454090904254,399.24664814553694,379.97233579124,381.71099853515625,1844579,0.0,0.0
382.60519193493514,386.0825176959021,374.1602579440155,382.3568115234375,2220294,0.0,0.0
380.6181372299435,381.51230062054816,354.43883657911607,356.5252380371094,2202242,0.0,0.0
360.99609405144724,370.0868109958262,354.93560598190317,357.5187683105469,1631073,0.0,0.0
358.7606577762871,365.8643311909694,357.76713617088046,361.6915283203125,3257659,0.0,0.0
363.7282316098112,373.56408851470843,352.6007785473824,359.9031677246094,4500253,0.0,0.0
359.9032208892542,366.95723073049265,334.51875463564323,342.81463623046875,4146066,0.0,0.0
347.7325576031906,347.7325576031906,335.313537688791,345.0997314453125,4502179,0.0,0.0
347.13645245682375,353.0975822539754,339.8837566649055,351.6072998046875,4320500,0.0,0.0
354.6872084459241,367.60298914563566,351.16021892125974,365.3179016113281,2687869,0.0,0.0
366.6591321951953,394.42807287979497,363.08247871213325,390.5533447265625,5255276,0.0,0.0
393.43451920504845,398.7498653643433,379.92262056231516,381.41290283203125,3421723,0.0,0.0
385.43671412916905,386.82763829538317,376.59434769564257,377.93560791015625,1797460,0.0,0.0
378.78012273218724,390.950762741287,378.78012273218724,382.5058288574219,10639292,0.0,0.0
384.74122576747544,390.10623615061365,377.6872165971122,380.1710205078125,4448794,0.0,0.0
383.89673237025283,389.46045928110016,379.5252434831129,385.0392761230469,1765424,0.0,0.0
388.0695212935764,402.8729862406648,387.42373835371234,395.2725524902344,5281031,0.0,0.0
399.39569244049306,407.04582106543705,387.5727911909308,391.14947509765625,3525098,0.0,0.0
392.44103868778495,400.83630847880215,390.50365940681985,394.37841796875,2256009,0.0,0.0
394.52742006534794,403.8665167251532,391.44749714565893,392.78875732421875,2589579,0.0,0.0
377.5382183275957,400.88597656627593,377.5382183275957,398.3525085449219,2240478,0.0,0.0
397.2099346672171,403.76718347468386,384.3438477791079,388.5663146972656,1891542,0.0,0.0
393.4345473018974,402.77364412842246,385.88377719879554,392.88812255859375,2264368,0.0,0.0
391.44754309833195,399.94214135995213,391.1991626775843,393.8816833496094,1444062,0.0,0.0
