Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-13 00:00:00+05:30,32.77140522149455,38.7970414624285,30.867393337884703,37.65463638305664,45056179,0.0,0.0
2020-03-16 00:00:00+05:30,34.94421409029432,36.15382013391633,33.26420379749171,33.53300476074219,33776987,0.0,0.0
2020-03-17 00:00:00+05:30,34.294606167102074,36.04181386667071,33.331399731449395,33.60020065307617,32827612,0.0,0.0
2020-03-18 00:00:00+05:30,34.94421212876118,35.235414580098755,32.300995399526215,32.68179702758789,30564628,0.0,0.0
2020-03-19 00:00:00+05:30,31.113792209876777,32.99540596727562,30.374590345245462,31.068992614746094,31315971,0.0,0.0
2020-03-20 00:00:00+05:30,32.4354010149837,34.94421582663103,31.539395480967517,33.80180740356445,29770131,0.0,0.0
2020-03-23 00:00:00+05:30,30.441783757031793,31.942595618224928,27.61936864398984,28.067371368408203,22554580,0.0,0.0
2020-03-24 00:00:00+05:30,30.240184246235554,30.665785472134893,27.93296950533226,28.134571075439453,30625756,0.0,0.0
2020-03-25 00:00:00+05:30,28.08977539883527,29.12018147858624,27.932973396245867,28.761777877807617,29906347,0.0,0.0
2020-03-26 00:00:00+05:30,29.38897597810854,31.001784989360424,28.448171006377382,29.478578567504883,29677898,0.0,0.0
2020-03-27 00:00:00+05:30,30.710589481317257,30.844988253779995,28.22417288387523,28.5601749420166,26203180,0.0,0.0
2020-03-30 00:00:00+05:30,27.68657039282247,28.179374457185173,26.969766656106614,27.574569702148438,17613091,0.0,0.0
2020-03-31 00:00:00+05:30,28.425769554608088,30.01617868019251,28.044966262373094,28.98577117919922,44630133,0.0,0.0
2020-04-01 00:00:00+05:30,29.12017708719344,29.299378860558694,27.93296918388688,28.067371368408203,23338180,0.0,0.0
2020-04-03 00:00:00+05:30,28.672174692727044,28.87377455383945,27.865770121293053,28.134571075439453,24226254,0.0,0.0
2020-04-07 00:00:00+05:30,29.702590149345944,30.329791401303634,29.16498468168017,29.904190063476562,45735662,0.0,0.0
2020-04-08 00:00:00+05:30,29.545778095071903,32.88340041870707,29.120176877140274,31.494592666625977,49394146,0.0,0.0
2020-04-09 00:00:00+05:30,32.70420058750309,34.63061377012724,32.61460140514417,34.406612396240234,41601771,0.0,0.0
2020-04-13 00:00:00+05:30,34.76500933595013,35.59381365926158,32.995400012717866,35.07861328125,37469406,0.0,0.0
2020-04-15 00:00:00+05:30,35.61621582218036,37.273824499538875,34.76500998056809,35.2130126953125,43610778,0.0,0.0
