Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-13 00:00:00+05:30,158.816732609575,182.82482587390567,143.73269247970123,181.2058563232422,5747431,0.0,0.0
2020-03-16 00:00:00+05:30,176.46739676658393,176.941245576508,162.60745765677643,164.0684814453125,2897581,0.0,0.0
2020-03-17 00:00:00+05:30,164.26592145677216,167.03001148128516,156.96082639198784,159.5669708251953,4250954,0.0,0.0
2020-03-18 00:00:00+05:30,162.09417597868097,163.2392968580813,149.37935394408365,150.87986755371094,3075788,0.0,0.0
2020-03-19 00:00:00+05:30,140.6527088490825,159.09313193364542,135.83528968539798,156.0921173095703,6079360,0.0,0.0
2020-03-20 00:00:00+05:30,153.13061250775706,164.85825872722666,141.56092396098384,163.31826782226562,10898622,0.0,0.0
2020-03-23 00:00:00+05:30,153.9993188760407,164.5423539885145,147.68139810163902,149.497802734375,3549505,0.0,0.0
2020-03-24 00:00:00+05:30,150.68239547461116,153.60443108515904,134.5716921305093,139.74449157714844,8374477,0.0,0.0
2020-03-25 00:00:00+05:30,138.20450826215895,144.7593530641167,137.4147682149466,138.71783447265625,5733866,0.0,0.0
2020-03-26 00:00:00+05:30,139.78399279589263,150.84035380799713,139.78399279589263,150.09010314941406,6230253,0.0,0.0
2020-03-27 00:00:00+05:30,152.81469693141764,161.50183732545173,147.0101028479406,152.77520751953125,4371882,0.0,0.0
2020-03-30 00:00:00+05:30,152.4198339525835,156.60545874583278,147.32601289638794,150.09010314941406,2433534,0.0,0.0
2020-03-31 00:00:00+05:30,150.99829947080056,160.19877854686322,150.05061379377742,157.71109008789062,4773287,0.0,0.0
2020-04-01 00:00:00+05:30,157.15827323913575,161.5018436050415,152.45932225338765,157.94801330566406,2516783,0.0,0.0
2020-04-03 00:00:00+05:30,158.7377493473517,160.7910782884534,153.3675146210275,154.631103515625,3489254,0.0,0.0
2020-04-07 00:00:00+05:30,158.4613551669396,160.67262998154044,154.78906831536335,157.98751831054688,3239639,0.0,0.0
2020-04-08 00:00:00+05:30,158.69826351121975,177.6915144677577,156.09211888893057,169.8730926513672,6347393,0.0,0.0
2020-04-09 00:00:00+05:30,169.79410196750587,178.44175265761615,169.79410196750587,177.05970764160156,4082714,0.0,0.0
2020-04-13 00:00:00+05:30,176.90176719822654,176.90176719822654,171.37358697328196,172.55819702148438,1583221,0.0,0.0
2020-04-15 00:00:00+05:30,172.55820408886143,175.6381855201423,164.77925963354346,165.88490295410156,4072136,0.0,0.0
2020-04-16 00:00:00+05:30,165.05566671620244,174.53254710182173,160.98851037089813,172.55819702148438,5049155,0.0,0.0
2020-04-17 00:00:00+05:30,175.08536052480724,175.24330611916383,165.49002407454645,167.10899353027344,5009708,0.0,0.0
2020-04-20 00:00:00+05:30,167.46438888393405,178.1653695384083,165.84541928557462,172.67666625976562,4292520,0.0,0.0
2020-04-21 00:00:00+05:30,169.79409603975566,172.00537039827555,166.35872229969124,169.95204162597656,2014699,0.0,0.0
2020-04-22 00:00:00+05:30,167.74079941414337,181.28484992417995,167.74079941414337,175.48025512695312,6369527,0.0,0.0
2020-04-23 00:00:00+05:30,175.48023405089904,179.19200981977164,173.22948217266193,176.30946350097656,3009737,0.0,0.0
2020-04-24 00:00:00+05:30,173.7428070696868,176.07253775438954,170.3864119331133,172.55819702148438,2514139,0.0,0.0
2020-04-27 00:00:00+05:30,173.66382878549953,180.02123847402052,173.34793759185536,178.204833984375,2795322,0.0,0.0
2020-04-28 00:00:00+05:30,180.1791792913263,180.41610370551297,173.15049799013832,177.1781768798828,3232974,0.0,0.0
2020-04-29 00:00:00+05:30,177.69152404396397,186.7735352728777,177.5335784326871,185.98379516601562,3269359,0.0,0.0
2020-04-30 00:00:00+05:30,187.87915080740143,193.48630991492251,186.37864955070089,191.90682983398438,3475671,0.0,0.0
2020-05-04 00:00:00+05:30,184.79916509607395,188.70837579378022,177.4150910722582,182.587890625,3764158,0.0,0.0
2020-05-05 00:00:00+05:30,183.8119892710829,187.28684053163462,179.82379976831749,180.88995361328125,2198618,0.0,0.0
2020-05-06 00:00:00+05:30,180.06071247307995,185.50991342510133,178.32328695580324,184.48326110839844,2029401,0.0,0.0
2020-05-07 00:00:00+05:30,181.64019655302755,185.5099176594017,178.718161018574,179.90277099609375,2361389,0.0,0.0
2020-05-08 00:00:00+05:30,181.2453442183214,183.10123818410287,176.74382827528203,177.41510009765625,5027978,0.0,0.0
2020-05-11 00:00:00+05:30,179.19200339799463,187.60274173239526,178.48124220938666,184.99659729003906,3252490,0.0,0.0
2020-05-12 00:00:00+05:30,181.75867891615877,184.60174809199117,180.73202642811478,182.50894165039062,1738509,0.0,0.0
2020-05-13 00:00:00+05:30,185.58891658916718,189.49812752850315,182.15354246190023,183.25918579101562,1205807,0.0,0.0
2020-05-14 00:00:00+05:30,181.64020348480554,187.91863419516332,181.4427684810177,182.7853240966797,1511471,0.0,0.0
2020-05-15 00:00:00+05:30,183.61454427361636,184.9570998216509,178.59969060982408,180.02122497558594,1000012,0.0,0.0
2020-05-18 00:00:00+05:30,180.0212632254708,182.42997307223447,171.76848113944155,173.34796142578125,2855682,0.0,0.0
2020-05-19 00:00:00+05:30,176.07253515437327,183.5355759377484,174.33510951942782,176.98074340820312,2893430,0.0,0.0
2020-05-20 00:00:00+05:30,178.48125361273276,180.61354936526735,176.98075231848023,179.74484252929688,1498576,0.0,0.0
2020-05-21 00:00:00+05:30,179.7448428709762,187.04993844202087,179.34997284010893,185.3914794921875,2046175,0.0,0.0
2020-05-22 00:00:00+05:30,185.39147011240752,188.62940902188825,181.2453349980725,182.587890625,2129759,0.0,0.0
2020-05-26 00:00:00+05:30,182.58786516300054,185.43093366512446,179.4289055164072,184.0093994140625,1928569,0.0,0.0
2020-05-27 00:00:00+05:30,184.79916228759504,187.20787172750724,181.83763725093488,184.99659729003906,1474532,0.0,0.0
2020-05-28 00:00:00+05:30,185.58892296457392,192.57812764960102,185.58892296457392,188.1160888671875,2685541,0.0,0.0
2020-05-29 00:00:00+05:30,188.1160923646559,206.122169337574,186.77353658366383,199.44886779785156,7309288,0.0,0.0
2020-06-01 00:00:00+05:30,201.77856029008484,204.81906396396124,193.09142070812425,194.5524444580078,2825935,0.0,0.0
2020-06-02 00:00:00+05:30,196.21092216925064,196.21092216925064,190.44581712510717,192.578125,2440667,0.0,0.0
2020-06-03 00:00:00+05:30,194.39452017602218,201.34423544399573,194.15760778715838,199.76475524902344,4147583,0.0,0.0
2020-06-04 00:00:00+05:30,201.81806185276844,204.50318511555307,197.75089357325646,200.8308868408203,2867099,0.0,0.0
2020-06-05 00:00:00+05:30,203.35807270952833,203.59498509560407,198.42219715832618,202.25244140625,2225411,0.0,0.0
2020-06-08 00:00:00+05:30,202.25241765680448,207.10931380867646,199.4093488529678,203.51600646972656,3632377,0.0,0.0
2020-06-09 00:00:00+05:30,203.516018854026,207.14880377342917,201.69960229337093,203.5554962158203,2738569,0.0,0.0
2020-06-10 00:00:00+05:30,202.8842268963217,204.18729324130095,199.17245083593218,199.84373474121094,2285215,0.0,0.0
2020-06-11 00:00:00+05:30,200.51497651223718,205.72726521109635,197.79037598575545,201.5021514892578,4703115,0.0,0.0
2020-06-12 00:00:00+05:30,196.64528742782582,209.1231715278438,195.8555473176739,205.41140747070312,7255495,0.0,0.0
2020-06-15 00:00:00+05:30,204.89804415096742,207.54365376059178,202.4893227901952,203.79238891601562,2486930,0.0,0.0
2020-06-16 00:00:00+05:30,204.62167436699352,208.41241738513915,203.59499772806834,205.96421813964844,3564647,0.0,0.0
2020-06-17 00:00:00+05:30,204.54267644006757,212.47955443761134,204.54267644006757,206.63548278808594,5035738,0.0,0.0
2020-06-18 00:00:00+05:30,206.79343575194443,211.09750453971319,204.93754182467097,205.60882568359375,4214454,0.0,0.0
2020-06-19 00:00:00+05:30,206.91188904633384,208.76778294766527,203.47651507594645,205.64830017089844,4261378,0.0,0.0
2020-06-22 00:00:00+05:30,206.43804162485705,210.46572064883404,206.12215042906448,207.4252166748047,1216028,0.0,0.0
2020-06-23 00:00:00+05:30,205.7667456710472,207.97803211347215,203.8713745067915,205.0559844970703,2504880,0.0,0.0
2020-06-24 00:00:00+05:30,206.12215042906448,211.25546068879214,205.3324103891064,207.4252166748047,4921521,0.0,0.0
2020-06-25 00:00:00+05:30,205.37191303675343,209.9129188256153,202.41038752227828,205.96421813964844,3069586,0.0,0.0
2020-06-26 00:00:00+05:30,207.22776644126242,211.4134028061234,207.1093102641615,209.39955139160156,1990472,0.0,0.0
2020-06-29 00:00:00+05:30,210.07083585759096,211.61083846760437,206.7144409237761,207.50418090820312,2016257,0.0,0.0
2020-06-30 00:00:00+05:30,201.34420224773547,209.83391894646238,199.8437011300952,203.79238891601562,7547336,0.0,0.0
2020-07-01 00:00:00+05:30,205.37187704199027,205.92470468151615,199.4093496915928,203.23959350585938,5717259,0.0,0.0
2020-07-02 00:00:00+05:30,205.09552016339975,207.30678287366985,201.69962316432415,206.3590850830078,3550327,0.0,0.0
2020-07-03 00:00:00+05:30,207.62265184939108,216.54672876856438,207.14880300484987,215.40159606933594,11852692,0.0,0.0
2020-07-06 00:00:00+05:30,215.40158536872795,218.87643655448582,214.96723800836529,216.78363037109375,2845539,0.0,0.0
2020-07-07 00:00:00+05:30,217.53389799452285,221.71951045716207,205.33240505382776,206.319580078125,4831778,0.0,0.0
2020-07-08 00:00:00+05:30,206.31959140179492,209.2021378107584,202.48934727711148,208.60983276367188,4263549,0.0,0.0
2020-07-09 00:00:00+05:30,208.6493454857536,210.50521545266767,206.1221675081073,209.2811279296875,3547356,0.0,0.0
2020-07-10 00:00:00+05:30,208.57032767772733,208.57032767772733,205.0559752250939,206.59597778320312,2754341,0.0,0.0
2020-07-13 00:00:00+05:30,207.70163170994235,211.88724430554078,207.38574051232325,209.55752563476562,2364528,0.0,0.0
2020-07-14 00:00:00+05:30,209.24162917211302,213.506220485047,207.8595841289708,210.0708465576172,3192811,0.0,0.0
2020-07-15 00:00:00+05:30,211.6524975631461,214.28852203106027,206.46154964678453,207.75927734375,4191318,7.0,0.0
2020-07-16 00:00:00+05:30,206.8264841941219,211.16578989140513,203.09549168564487,207.2725830078125,4540487,0.0,0.0
2020-07-17 00:00:00+05:30,205.20434648209562,214.04516120220197,204.87991768318295,213.4774169921875,1914029,0.0,0.0
2020-07-20 00:00:00+05:30,214.89681955883987,216.96507485748336,213.15296831419505,215.91067504882812,1612891,0.0,0.0
2020-07-21 00:00:00+05:30,217.046167086992,218.66833571282552,212.26077459124886,212.62574768066406,2994450,0.0,0.0
2020-07-22 00:00:00+05:30,212.5040780267504,212.5040780267504,203.58215108669597,206.58316040039062,6263705,0.0,0.0
2020-07-23 00:00:00+05:30,206.82651611489905,210.19251132865574,203.6227353012935,204.23104858398438,6001266,0.0,0.0
2020-07-24 00:00:00+05:30,202.77109096704987,203.58217533091806,194.70080402179434,195.67410278320312,6298283,0.0,0.0
2020-07-27 00:00:00+05:30,195.6741108447417,198.55346293033273,192.71365774512176,193.1597442626953,8651033,0.0,0.0
2020-07-28 00:00:00+05:30,193.5652748820608,195.30911365760238,186.58995690838947,190.19927978515625,4464120,0.0,0.0
2020-07-29 00:00:00+05:30,191.0103616521169,198.472335088559,188.09045308403898,197.4179229736328,7385536,0.0,0.0
2020-07-30 00:00:00+05:30,198.06677895465918,203.58215454096185,196.85015253309965,198.39122009277344,6443011,0.0,0.0
2020-07-31 00:00:00+05:30,197.90457263755965,203.05496298248653,197.74235824997487,201.02725219726562,4727446,0.0,0.0
2020-08-03 00:00:00+05:30,202.3655431378006,205.00156724681003,200.45948998543554,202.68997192382812,3011349,0.0,0.0
2020-08-04 00:00:00+05:30,203.46052352377097,206.01543439353958,198.75623160175624,200.2972869873047,3196837,0.0,0.0
2020-08-05 00:00:00+05:30,201.14893453742152,202.12223335833713,197.25572687759308,200.62173461914062,2869012,0.0,0.0
2020-08-06 00:00:00+05:30,201.35169023938883,203.94715768869176,198.71566609728202,199.68896484375,2502767,0.0,0.0
2020-08-07 00:00:00+05:30,198.83733479480367,200.50006028238764,196.32298059207014,198.3101348876953,2407140,0.0,0.0
2020-08-10 00:00:00+05:30,199.12122234683875,201.96001777744542,197.33683912283345,200.5811767578125,2142609,0.0,0.0
2020-08-11 00:00:00+05:30,201.14892744872495,209.17865790851025,199.28343088828188,200.17562866210938,3440077,0.0,0.0
2020-08-12 00:00:00+05:30,200.5811660124539,210.31416601981738,199.9322960449856,209.3814239501953,5390802,0.0,0.0
2020-08-13 00:00:00+05:30,210.84137107633669,215.74842112967048,210.0708310999423,215.0995635986328,5574528,0.0,0.0
2020-08-14 00:00:00+05:30,215.7078753352646,216.51895961965766,208.5703187812089,210.84136962890625,2249439,0.0,0.0
2020-08-17 00:00:00+05:30,212.34186325791075,212.34186325791075,204.63657466001482,206.2587432861328,3104280,0.0,0.0
2020-08-18 00:00:00+05:30,213.96404741630428,217.20838490405615,208.24591249507387,209.34088134765625,10267861,0.0,0.0
2020-08-19 00:00:00+05:30,210.881961586859,212.7880150362839,206.4209970148293,206.86709594726562,4236685,0.0,0.0
2020-08-20 00:00:00+05:30,205.81268611618634,205.81268611618634,200.21620817324748,202.81167602539062,8023223,0.0,0.0
2020-08-21 00:00:00+05:30,205.24490149530214,207.23205571874198,201.63557853825182,202.0816650390625,4980676,0.0,0.0
2020-08-24 00:00:00+05:30,203.21719224133946,203.8660622153268,200.5811680276502,201.10836791992188,2949753,0.0,0.0
