Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-13 00:00:00+05:30,237.29924382382126,307.1486298127981,225.88107937204742,292.1064453125,625928,0.0,0.0
2020-03-16 00:00:00+05:30,272.0502049619739,289.42567425699053,249.21387388852358,271.3055419921875,227326,0.0,0.0
2020-03-17 00:00:00+05:30,270.2133601681623,282.97192494965947,265.1000139002073,269.8658447265625,200645,0.0,0.0
2020-03-18 00:00:00+05:30,276.8160179148192,282.7733212871646,248.51884204638435,262.07171630859375,314362,0.0,0.0
2020-03-19 00:00:00+05:30,251.19966469813136,259.1427370996533,240.4268666934839,251.54718017578125,357327,0.0,0.0
2020-03-20 00:00:00+05:30,261.1284754217537,294.8865292785584,257.1569396738943,270.4615783691406,788537,0.0,0.0
2020-03-23 00:00:00+05:30,230.15049300519803,247.22809320023316,218.4344598556277,221.36346435546875,265808,0.0,0.0
2020-03-24 00:00:00+05:30,242.26368068147843,242.26368068147843,208.5056268160265,220.02308654785156,173619,0.0,0.0
2020-03-25 00:00:00+05:30,213.96651089986383,223.39890929220124,188.64796784674772,215.25726318359375,215561,0.0,0.0
2020-03-26 00:00:00+05:30,217.44159212582716,233.32773584278257,215.45582416120774,223.24996948242188,193843,0.0,0.0
2020-03-27 00:00:00+05:30,228.36330635404383,234.17168346704455,213.47004724399747,226.2782440185547,195266,0.0,0.0
2020-03-30 00:00:00+05:30,222.40600935790624,223.39889332825405,208.6049282301547,209.9453125,92408,0.0,0.0
2020-03-31 00:00:00+05:30,213.47004523701298,218.28553836407005,206.2219895082266,209.54815673828125,142468,0.0,0.0
2020-04-01 00:00:00+05:30,211.48426827556543,214.46291994141848,203.54119716662402,208.20774841308594,120186,0.0,0.0
2020-04-03 00:00:00+05:30,207.4134743558039,207.4134743558039,200.0661383619018,200.7611541748047,76891,0.0,0.0
2020-04-07 00:00:00+05:30,209.4985133369188,209.4985133369188,202.5483256906703,205.5269775390625,142501,0.0,0.0
2020-04-08 00:00:00+05:30,202.69724335483036,210.98783003021782,199.12287038326562,204.1865692138672,188171,0.0,0.0
