['all', 'american', 'season', '7', 'see', 'premiere', 'date', 'time', 'cast', 'and', 'plot']
['elon', 'musks', 'plan', 'to', 'colonize', 'mars', 'could', 'be', 'an', 'extremely', 'expensive', 'humanitarian', 'disaster', 'of', 'epic', 'proportions', 'says', 'this', 'biologist']
['christmas', 'tree', 'theme', 'decorations', 'at', 'joe', 'bidens', 'white', 'house', 'revealed', 'check', 'what', 'jill', 'biden', 'is', 'offering']
['bank', 'of', 'america', 'picks', 'up', '1', '60', 'lakh', 'sq', 'ft', 'office', 'in', 'mumbais', 'powai', 'through', '12', 'year', 'lease']
['mahayuti', 'meeting', 'cancelled', 'again', 'as', 'eknath', 'shinde', 'makes', 'himself', 'unavailable']
['milestone', 'for', 'india', 'indigenous', 'e', 'beam', 'technology', 'sterilises', '50', 'lakh', 'medical', 'devices']
['from', 'her', 'to', 'amaran', 'to', 'matka', 'new', 'malayalam', 'telugu', 'tamil', 'ott', 'releases', 'to', 'watch', 'on', 'prime', 'video', 'disney', 'hotstar', 'netflix']
['rbi', 'lifts', 'restrictions', 'on', 'sachin', 'bansals', 'navi', 'finserv']
['who', 'is', 'paying', 'the', 'royal', 'lodge', 'bill', 'of', 'disgraced', 'duke', 'of', 'york', 'prince', 'andrew']
['sebi', 'orders', 'finfluencer', 'baap', 'of', 'chart', 'to', 'refund', 'fee', 'collected', 'from', 'investors']
['man', 'kills', '80', 'year', 'old', 'roommate', 'with', 'a', 'sneezing', 'habit', 'for', 'being', 'too', 'close', 'to', 'food', 'prepared', 'for', 'thanksgiving', 'celebrations']
['gom', 'may', 'seek', 'extension', 'to', 'conclude', 'discussions', 'and', 'submit', 'findings', 'on', 'compensation', 'cess']
['cyber', 'scam', 'fake', 'ceo', 'profiles', 'dupe', 'companies', 'of', 'rs', '7', 'crore']
['delhi', 'high', 'court', 'seeks', 'response', 'from', 'centre', 'on', 'tata', 'powers', 'challenge', 'to', 'coal', 'ministry', 'order']
['hcltech', 'completes', 'acquisition', 'of', 'hpe', 'assets', 'for', '225', 'million']
['gst', 'authorities', 'booked', 'rs', '722', 'cr', 'evasion', 'case', 'against', 'crypto', 'platform', 'binance', 'mos', 'finance']
['pm', 'internship', 'scheme', 'job', 'linked', 'incentive', 'schemes', 'may', 'be', 'launched', 'together', 'later', 'in', 'dec']
['how', 'much', 'more', 'population', 'does', 'rss', 'chief', 'want', 'sanjay', 'raut']
['warren', 'buffetts', 'resounding', 'warning', 'signals', 'for', 'the', 'market', 'heres', 'what', 'investors', 'need', 'to', 'do']
['trumps', 'tariff', 'threat', 'to', 'brics', 'nations', 'may', 'end', 'up', 'backfiring']
['did', 'barack', 'obama', 'plot', 'a', 'coup', 'against', 'joe', 'biden', 'in', 'favour', 'of', 'harris', 'george', 'clooney', 'makes', 'some', 'serious', 'allegations', 'says', 'ex', 'president', 'has', 'vanished', 'after', 'the', 'election']
['the', 'bad', 'guys', '2', 'see', 'release', 'date', 'cast', 'plot', 'and', 'creative', 'team']
['what', 'did', 'kamala', 'harris', 'do', 'with', 'the', '1', '5', 'billion', 'she', 'raised', 'she', 'is', 'still', 'asking', 'for', 'cash', 'as', 'some', 'democrats', 'demand', 'an', 'audit']
['bangladesh', 'will', 'not', 'tolerate', 'communal', 'activities', 'foreign', 'adviser', 'tells', 'diplomats']
['gautam', 'adanis', 'power', 'play', 'gains', 'backers', 'to', 'fight', 'back', 'with', 'full', 'force', 'amid', 'us', 'bribery', 'storm', 'adani', 'us', 'indictment', 'clarifications', 'adani', 'shares', 'investments', 'gqg', 'partners', 'bank', 'loans']
['azure', 'group', 'cited', 'tdp', 'pils', 'seci', 'termed', 'exit', 'a', 'breach']
['tea', 'planters', 'demand', 'climate', 'smart', 'solutions', 'to', 'combat', 'changing', 'weather', 'patterns']
['americans', 'are', 'migrating', 'to', 'the', 'southern', 'states', 'in', 'droves', 'what', 'is', 'the', 'reason', 'here', 'are', 'some', 'startling', 'facts']
['keeping', 'this', 'ceo', 'safe', 'costs', '10', 'times', 'more', 'than', 'what', 'it', 'takes', 'to', 'protect', 'the', 'worlds', 'richest', 'man', 'elon', 'musk', 'who', 'is', 'he', 'all', 'details', 'here']
['skeleton', 'crew', 'when', 'and', 'where', 'to', 'watch', 'on', 'streaming', 'complete', 'episode', 'schedule']
['interim', 'govt', 'demands', 'thorough', 'investigation', 'into', 'attack', 'on', 'bangladesh', 'mission', 'in', 'agartala']
['kerala', 'received', 'rs', '44000', 'crore', 'from', 'domestic', 'entrepreneurs', 'in', 'three', 'and', 'half', 'years', 'says', 'minister']
['traffic', 'chaos', 'on', 'noida', 'greater', 'noida', 'expressway', 'due', 'to', 'farmers', 'protest']
['29', 'found', 'violating', 'inner', 'line', 'permit', 'rules', 'in', 'manipur', 'cm', 'biren', 'singh']
['prince', 'william', 'and', 'kate', 'middleton', 'are', 'reportedly', 'at', 'odds', 'for', 'this', 'reason', 'what', 'is', 'it', 'and', 'how', 'do', 'they', 'plan', 'to', 'solve', 'it']
['bhavish', 'aggarwal', 'pledges', '1', '1', 'stake', 'in', 'ola', 'electric', 'to', 'support', 'ai', 'startup', 'krutrim', 'ai']
['sonic', 'the', 'hedgehog', '3', 'everything', 'we', 'know', 'so', 'far']
['amid', 'musk', 'india', 'ties', 'satcom', 'players', 'may', 'get', 'easier', 'launch']
['disbursement', 'of', 'rs', '1000', 'cr', 'venture', 'fund', 'for', 'space', 'sector', 'likely', 'to', 'begin', 'in', 'q1', 'fy26', 'pawan', 'goenka']
['when', 'a', 'global', 'consulting', 'firm', 'told', 'anand', 'mahindra', 'to', 'exit', 'car', 'business']
['netflixs', 'wednesday', 'book', 'is', 'releasing', 'soon', 'check', 'release', 'date']
['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'stock', 'market', 'action', 'on', 'tuesday']
['delhi', 'hc', 'sets', 'aside', 'it', 'tribunals', 'order', 'refusing', 'stay', 'on', 'rs', '1214', 'crore', 'tax', 'demand', 'levied', 'on', 'samsung', 'india']
['block', 'deal', 'alert', 'bofa', 'goldman', 'sachs', 'others', 'buy', 'shares', 'worth', 'rs', '1100', 'crore', 'in', 'home', 'first', 'finance']
['from', 'amaran', 'to', 'tanaav', '2', 'to', 'smile', '2', 'latest', 'ott', 'releases', 'to', 'watch', 'this', 'week', 'on', 'netflix', 'prime', 'video', 'disney', 'hotstar']
['jennifer', 'lopez', 'faces', 'backlash', 'on', 'thanksgiving', 'post', 'netizens', 'question', 'her', 'silence', 'on', 'diddy', 'scandal']
['manipur', 'cm', 'confirms', 'verification', 'of', 'list', 'of', 'returnees', 'sent', 'back', 'from', 'assam']
['trumps', 'policies', 'to', 'create', 'havoc', 'on', 'the', 'us', 'economy', 'leading', 'to', 'stock', 'market', 'crash', 'says', 'anthony', 'scaramucci']
['promoters', 'samina', 'and', 'rumana', 'hamied', 'exit', 'cipla', 'sell', '1', '72', 'pc', 'stake', 'for', 'rs', '2111', 'crore']
['marvel', 'rivals', 'season', '0', 'all', 'you', 'may', 'want', 'to', 'know']
['cil', 'bharat', 'coal', 'gasification', 'chemicals', 'among', 'cos', 'selected', 'for', 'financial', 'incentives', 'govt']
['most', 'of', 'rs', '2000', 'banknotes', 'returned', 'rs', '6839', 'cr', 'worth', 'notes', 'still', 'with', 'public']
['mapmyindia', 'to', 'spin', 'off', 'b2c', 'unit', 'ceo', 'rohan', 'verma', 'to', 'head', 'new', 'venture']
['sebi', 'orders', 'attachment', 'of', 'bank', 'demat', 'accounts', 'of', 'reliance', 'big', 'entertainment']
['when', 'vivek', 'ramaswamy', 'predicted', 'joe', 'biden', 'to', 'pardon', 'his', 'son', 'hunter']
['china', 'expands', 'presence', 'in', 'antarctica', 'with', 'its', 'first', 'atmospheric', 'monitoring', 'station']
['national', 'security', 'filters', 'imperative', 'for', 'investments', 'jaishankar']
['south', 'africa', 'eases', 'visa', 'procedures', 'entry', 'arrangement', 'to', 'boost', 'tourism', 'from', 'india']
['sean', 'diddy', 'combs', 'faces', 'explosive', 'allegations', 'of', 'sexual', 'battery', 'acting', 'like', 'devil', 'in', 'new', 'disturbing', 'lawsuit', 'bryana', 'bongolan', 'fashion', 'designer']
['phonepe', 'ends', 'pact', 'with', 'juspay', 'stops', 'third', 'party', 'integrations', 'for', 'merchant', 'payments']
['overwatch', '2', 'season', '14', 'what', 'we', 'know', 'about', 'launch', 'date', 'time', 'and', 'trailer']
['prosus', 'eyes', 'india', 'swiggy', 'expands', 'bolts', 'service']
['nazara', 'technologies', 'invests', 'rs', '196', 'crore', 'in', 'new', 'startups', 'subsidiaries']
['do', 'non', 'kannada', 'speakers', 'have', 'to', 'pay', 'more', 'for', 'autos', 'in', 'bengaluru', 'viral', 'video', 'sparks', 'debate']
['freshworks', 'appoints', 'srinivasan', 'raghavan', 'as', 'chief', 'product', 'officer', 'to', 'drive', 'ai', 'driven', 'innovation']
['prince', 'harry', 'meghan', 'markle', 'divorce', 'rumours', 'professional', 'separation', 'under', 'fire', 'for', 'explosive', 'allegations', 'about', 'royal', 'family', 'in', 'bombshell', 'netflix', 'docuseries']
['hmsi', 'domestic', 'sales', 'up', '3', 'pc', 'to', '432888', 'units', 'in', 'nov']
['banks', 'increase', 'employee', 'background', 'checks', 'as', 'mule', 'accounts', 'and', 'frauds', 'rise']
['imd', 'forecasts', 'milder', 'winter', 'fewer', 'coldwave', 'days']
['hackers', 'targetting', 'netflix', 'users', 'in', '23', 'countries', 'including', 'us', 'and', 'australia', 'heres', 'all', 'about', 'the', 'suspended', 'account', 'scam']
['tripura', 'protest', 'outside', 'assistant', 'high', 'commissioners', 'office', 'over', 'atrocities', 'on', 'hindus', 'in', 'bangladesh']
['the', 'hidden', 'costs', 'of', 'international', 'money', 'transfers', 'what', 'every', 'nri', 'should', 'know']
['tata', 'starbucks', 'plans', 'to', 'scale', 'up', 'cafes', 'to', '1000', 'by', 'fy28', 'md', 'ceo', 'sunil', 'dsouza']
['arunachal', 'has', 'shut', '600', 'schools', 'in', 'past', '9', 'years', 'more', 'to', 'shut', 'cm', 'pema', 'khandu']
['is', 'world', 'war', 'iii', 'inevitable', 'this', 'is', 'a', 'simulation', 'of', 'how', 'nuclear', 'war', 'would', 'unfold', 'over', '12', 'days', 'by', 'the', 'pentagon']
['head', 'coach', 'gautam', 'gambhir', 'set', 'to', 'rejoin', 'india', 'team', 'in', 'australia']
['forty', 'years', 'after', 'horrific', 'bhopal', 'gas', 'leak', 'ailments', 'rise', 'at', 'faster', 'pace', 'among', 'the', 'affected']
['schemes', 'for', 'free', 'electricity', 'water', 'to', 'continue', 'if', 'bjp', 'comes', 'to', 'power', 'in', 'delhi', 'ramvir', 'singh', 'bidhuri']
['pm', 'narendra', 'modi', 'expresses', 'happiness', 'over', 'recognition', 'of', 'pragati', 'by', 'oxford', 'university']
['rs', '2', 'lakh', 'fine', 'for', 'being', '5', 'minutes', 'late', 'woman', 'turns', 'to', 'court', 'after', 'shocking', 'parking', 'penalty']
['bajaj', 'fin', 'may', 'exit', 'credit', 'card', 'partnership', 'with', 'dbs', 'motilal', 'oswal', 'says']
['epfo', 'invests', 'rs', '34208', 'cr', 'in', 'etfs', 'during', 'apr', 'oct']
['sebi', 'gives', 'nod', 'to', 'shriram', 'properties', 'cmd', 'murali', 'malayappan', 'for', 'indirect', 'acquisition']
['indias', 'friend', 'trump', 'keeps', 'the', 'country', 'guessing']
['pakistani', 'influencer', 'maryam', 'faisal', 'alleged', 'private', 'video', 'leaked', 'online', '5th', 'case', 'in', '5', 'weeks']
['new', 'route', 'for', 'instc', 'gets', 'activated', 'for', 'indo', 'russian', 'trade']
['coupling', 'happens', 'without', 'manual', 'intervention', 'in', 'more', 'advanced', 'lhb', 'coaches', 'railway', 'minister']
['ambuja', 'cements', 'partners', 'with', 'finland', 'based', 'coolbrook', 'to', 'reduce', 'fossil', 'fuel', 'dependance']
['hunter', 'biden', 'pardon', 'how', 'hallie', 'biden', 'is', 'connected', 'to', 'the', 'gun', 'saga']
['glas', 'trust', 'seeks', 'rejection', 'of', 'withdrawal', 'application', 'in', 'bjyus', 'insolvency', 'case']
['delhis', 'air', 'quality', 'improves', 'aqi', 'recorded', 'in', 'poor', 'category', 'for', '2', 'consecutive', 'days']
['rbi', 'cancels', 'registration', 'of', 'nagpur', 'based', 'zavron', 'finance']
['us', 'fed', 'rate', 'cut', 'predictions', 'big', 'interest', 'rate', 'cut', 'expected', 'in', 'federal', 'reserve', 'meeting']
['chingari', 'founders', 'enters', 'into', '350', 'billion', 'faith', 'and', 'astrology', 'market', 'with', 'astrolive']
['in', 'his', 'final', 'days', 'in', 'office', 'u', 's', 'president', 'joe', 'biden', 'has', 'new', 'problem', 'in', 'hand', 'heres', 'what', 'it', 'is']
['is', 'this', 'company', 'the', 'next', 'oracle', 'expert', 'says', 'the', 'stock', 'can', 'hit', '100', 'and', 'cites', 'these', 'reasons', 'for', 'its', 'success']
['sfio', 'holds', 'search', 'operations', 'at', 'hero', 'electric', 'other', 'cos', 'for', 'fraudulent', 'availing', 'of', 'subsidies', 'worth', 'rs', '297', 'crores', 'under', 'fame', 'ii']
['steel', 'ministry', 'proposes', '25', 'pc', 'safeguard', 'duty', 'on', 'steel', 'imports']
['btss', 'v', 'says', 'goodbye', 'to', 'yeontan', 'kim', 'taehyung', 'shares', 'emotional', 'tribute', 'with', 'army', 'after', 'dogs', 'death']
['what', 'is', 'centres', 'mission', 'to', 'create', 'farmer', 'id', 'similar', 'to', 'aadhaar', 'card', 'heres', 'all', 'about', 'digitising', 'agriculture']
['ties', 'between', 'india', 'israel', 'are', 'built', 'on', 'shared', 'values', 'friendship', 'israel', 'economy', 'minister', 'at', 'cii', 'summit']
['more', 'women', 'pilots', 'should', 'come', 'into', 'helicopter', 'industry', 'civil', 'aviation', 'minister', 'naidu']
['bjp', 'murdering', 'parliament', 'session', 'after', 'session', 'derek', 'obrien']
['black', 'friday', 'reaches', '10', '8b', 'in', 'online', 'sales', 'top', 'products', 'soar', 'with', '622', 'sales', 'what', 'people', 'bought']
['assam', 'govt', 'invites', 'pm', 'modi', 'for', 'assam', 'investor', 'and', 'infrastructure', 'summit']
['on', 'weak', 'gdp', 'data', 'trump', 'tariff', 'threat']
['wife', 'of', 'missing', 'meitei', 'man', 'protests', 'in', 'manipur']
['why', 'wouldnt', 'we', 'uae', 'ambassador', 'abdulnasser', 'alshaali', 'on', 'hosing', 'champions', 'trophy', '2025', 'india', 'pakistan', 'match']
['efforts', 'should', 'be', 'made', 'to', 'make', 'tax', 'collection', 'less', 'intrusive', 'president', 'droupadi', 'murmu']
['torrent', 'powers', 'qip', 'opens', 'today', 'co', 'sets', 'floor', 'price', 'at', 'rs', '1555', '75']
['uttarkashi', 'prohibitory', 'orders', 'remain', 'around', 'mosque', 'after', 'protest', 'meeting', 'congress', 'slams', 'bjp']
['amazon', 'black', 'friday', 'sale', '2024', 'up', 'to', '60', 'off', 'on', 'mobile', 'accessories']
['credit', 'card', 'changes', 'in', 'december', '2024', 'sbi', 'au', 'small', 'finance', 'bank', 'axis', 'bank', 'yes', 'bank', 'credit', 'card', 'rule', 'changes']
['us', 'president', 'joe', 'biden', 'saves', 'son', 'hunter', 'from', 'possible', 'jail', 'sentence', 'ahead', 'of', 'donald', 'trumps', 'swearing', 'in', 'heres', 'how']
['cyclone', 'fengal', 'cm', 'rangasamy', 'announces', 'relief', 'after', 'heavy', 'rains', 'in', 'puducherry']
['rs', '6', '5', 'crore', 'prize', 'challenge', 'to', 'create', 'digital', 'work', 'opportunities', 'for', '1', 'million', 'women']
['will', 'trumps', 'fbi', 'pick', 'reveal', 'names', 'of', 'celebrities', 'on', 'epstein', 'diddy', 'list', 'heres', 'what', 'indian', 'american', 'kash', 'patel', 'plans', 'to', 'do']
['nasa', 'manipulating', 'weather', 'around', 'the', 'world', 'heres', 'the', 'truth']
['flexible', 'workspace', 'provider', 'smartworks', 'receives', 'sebi', 'approval', 'for', 'ipo']
['taylor', 'swift', 'travis', 'kelce', 'officially', 'confirm', 'their', 'relationship', 'to', 'families', 'a', 'big', 'update', 'from', 'thanksgiving', 'event']
['prince', 'william', 'was', 'once', 'jealous', 'of', 'prince', 'harrys', 'beard', 'the', 'reason', 'was', 'queen', 'elizabeth', 'report']
['10', 'top', 'rated', 'air', 'purifiers', 'under', '30000', 'to', 'purify', 'your', 'home']
['yellowstone', 'season', '5', 'episode', '12', 'heres', 'how', 'to', 'watch', 'newest', 'episode', 'for', 'free', 'from', 'anywhere', 'check', 'latest', 'update', 'on', 'season', '6']
['ananth', 'technologies', 'to', 'be', 'the', 'first', 'private', 'indian', 'satellite', 'operator', 'to', 'provide', 'gso', 'communication', 'satellite']
['tech', 'view', 'nifty', 'forms', 'bullish', 'harami', 'pattern', 'on', 'the', 'daily', 'timeframe', 'how', 'to', 'trade', 'on', 'tuesday']
['due', 'to', 'parliament', 'session', 'rahul', 'gandhi', 'skips', 'court', 'appearance', 'in', 'case', 'filed', 'by', 'savarkar', 'kin']
['nifty', 'logs', 'positive', 'dec', 'returns', '6', 'times', 'in', '10', 'years', 'seasonality', 'favourable', 'for', 'fiis', 'diis', 'too']
['local', 'investors', 'warm', 'up', 'to', 'next', 'door', 'businesses', 'hungry', 'for', 'capital']
['india', 'beat', 'japan', 'by', '211', 'runs', 'in', 'under', '19', 'asia', 'cup']
['amazon', 'black', 'friday', 'sale', 'is', 'live', 'now', 'up', 'to', '60', 'off', 'on', 'mobile', 'accessories']
['gold', 'rate', 'today', 'gold', 'prices', 'slide', 'big', 'time', 'details', 'here']
['iit', 'kanpur', 'bags', '579', 'job', 'offers', 'at', 'the', 'end', 'of', 'day', '1', 'this', 'placement', 'season']
['amazon', 'black', 'friday', 'sale', 'ends', 'today', 'up', 'to', '65', 'off', 'on', 'top', 'rated', 'smart', 'tvs']
['uttar', 'pradesh', 'govt', 'to', 'offer', 'online', 'e', 'rickshaw', 'pink', 'taxis', 'booking', 'facility', 'at', 'mahakumbh', 'from', 'dec', '15']
['deeply', 'regrettable', 'india', 'on', 'breach', 'of', 'premises', 'of', 'bangladesh', 'mission', 'in', 'agartala']
['new', 'age', 'relationships', 'its', 'virtually', 'saying', 'ai', 'love', 'you']
['nyt', 'connections', 'december', '2', '540', 'heres', 'how', 'to', 'solve', 'todays', 'puzzle', 'hints', 'and', 'answers']
['trualt', 'ecom', 'express', 'among', '7', 'ipos', 'approved', 'by', 'sebi']
['indian', 'navy', 'hopes', 'to', 'sign', 'rs', '90000', 'crore', 'deals', 'for', '26', 'rafale', '3', 'scorpene', 'submarines', 'by', 'next', 'month']
['panschil', 'realtys', 'hospitality', 'arms', 'receives', 'sebi', 'approval', 'for', 'a', 'rs', '2000', 'crore', 'ipo']
['nyt', 'mini', 'crossword', 'december', '2', 'hints', 'and', 'answers', 'for', 'todays', 'challenge']
['rahul', 'gandhi', 'indulging', 'in', 'fear', 'mongering', 'with', 'selective', 'data', 'half', 'truths', 'bjp']
['vokkaliga', 'mutt', 'head', 'booked', 'for', 'comments', 'against', 'muslims', 'emerges', 'rallying', 'point', 'for', 'bjp']
['bollywood', 'actor', 'shraddha', 'kapoor', 'rents', 'luxury', 'apartment', 'in', 'mumbais', 'juhu']
['gold', 'falls', 'rs', '200', 'to', 'rs', '79200', 'per', '10', 'gm', 'silver', 'plummets', 'rs', '2200']
['iit', 'kharagpur', 'final', 'placements', 'day', '1', '750', 'plus', 'offers', 'received', 'including', 'ppos', 'top', 'offer', 'of', 'rs', '2', '14', 'crore']
['how', 'foreign', 'policies', 'could', 'impact', 'indian', 'economy', 'sectors']
['make', 'in', 'india', 'has', 'become', 'make', 'believe', 'in', 'india', 'jairam', 'ramesh', 'on', 'gdp', 'report']
['aiff', 'signs', 'commercial', 'rights', 'agreement', 'with', 'shrachi', 'sports', 'sony', 'sports', 'to', 'telecast', 'i', 'league', 'matches']
['nfo', 'alert', 'bank', 'of', 'india', 'mutual', 'fund', 'launches', 'consumption', 'fund']
['congress', 'workers', 'scuffle', 'with', 'police', 'in', 'lucknow', 'as', 'party', 'delegation', 'stopped', 'from', 'going', 'to', 'sambhal']
['doge', 'clues', 'for', 'elon', 'musk', 'from', 'argentinian', 'president', 'javier', 'milei', 'he', 'cut', 'inflation', 'from', '54', 'to', '2', 'and', 'eliminated', '5', 'regulations', 'per', 'day', 'heres', 'why', 'hes', 'dubbed', 'as', 'a', 'madman']
['5', 'career', 'paths', 'to', 'pursue', 'after', 'a', 'degree', 'in', 'sociology']
['rbi', 'moves', 'asset', 'quality', 'to', 'push', 'nbfcs', 'slow', 'down', 'asset', 'growth', 'to', '15', 'pc', 'in', 'fy25', 'fy26', 'crisil']
['2020', 'delhi', 'riots', 'court', 'convicts', '5', 'of', 'culpable', 'homicide']
['property', 'share', 'reit', 'ipo', 'check', 'subscription', 'price', 'band', 'and', 'other', 'details']
['over', '88', 'lakh', 'houses', 'delivered', 'under', 'pmay', 'u', 'govt', 'tells', 'rajya', 'sabha']
['centre', 'targeting', 'muslims', 'in', 'name', 'of', 'waqf', 'amendment', 'bill', 'mamata']
['o2', 'power', 'inks', 'pact', 'to', 'supply', '100', 'mw', 'electricity', 'to', 'east', 'central', 'railways']
['bjps', 'suvendu', 'adhikari', 'threatens', 'total', 'suspension', 'of', 'exports', 'to', 'bangladesh', 'from', 'bengals', 'land', 'borders']
['peak', 'government', 'ridiculousness', 'social', 'media', 'reacts', 'to', 'japan', 'booking', '17', 'year', 'old', 'dead', 'girl']
['arcane', 'season', '3', 'will', 'it', 'happen', 'heres', 'what', 'creators', 'have', 'planned', 'for', 'their', 'fans']
['will', 'shut', 'down', 'fbi', 'firebrand', 'kash', 'patel', 'chosen', 'for', 'top', 'pick', 'donald', 'trump', 'why', 'has', 'it', 'sent', 'shockwaves', 'through', 'washington']
['second', 'half', 'gdp', 'number', 'expected', 'to', 'be', 'much', 'better', 'dea', 'secretary']
['bjp', 'mla', 'stirs', 'controversy', 'by', 'calling', 'for', 'ayodhya', 'like', 'movement', 'to', 're', 'establish', 'anubhava', 'mantapa', 'site']
['after', 'swiggy', 'prosus', 'eyes', 'more', 'india', 'ipos', 'invests', 'in', 'mintifi', 'vastu', 'finance']
['thousands', 'take', 'out', 'rally', 'in', 'agartala', 'to', 'protest', 'attacks', 'on', 'hindus', 'in', 'bangladesh']
['rupee', 'drops', '13', 'paise', 'to', 'all', 'time', 'low', 'of', '84', '73', 'against', 'us', 'dollar']
['mg', 'to', 'launch', 'cyberster', 'electric', 'convertible', 'in', 'january', '2025', 'to', 'be', 'priced', 'around', 'rs', '65', '70', 'lakh']
['global', 'south', 'not', 'responsible', 'for', 'global', 'environmental', 'damage', 'piyush', 'goyal']
['fearing', 'loss', 'of', 'land', 'farmers', 'oppose', 'proposed', 'anantnag', 'pahalgam', 'railway', 'line']
['india', 'exports', 'organic', 'food', 'products', 'worth', 'nearly', '450', 'million', 'till', 'november', '25', 'of', 'fy2025']
['adani', 'ports', 'and', 'special', 'economic', 'zone', 'handles', '36', 'mmt', 'cargo', 'in', 'nov']
['rupee', 'remains', 'one', 'of', 'the', 'best', 'performing', 'asian', 'currencies', 'mos', 'finance']
['suraksha', 'diagnostics', 'ipo', 'day', '2', 'check', 'gmp', 'price', 'band', 'subscription', 'key', 'dates', 'and', 'review']
['lioness', 'season', '3', 'zoe', 'saldaa', 'reveals', 'what', 'to', 'expect', 'from', 'the', 'upcoming', 'installment']
['amazon', 'black', 'friday', 'sale', '2024', 'up', 'to', '65', 'off', 'on', 'top', 'rated', 'smart', 'tvs']
['akal', 'takht', 'pronounces', 'tankhah', 'for', 'sukhbir', 'badal', 'directs', 'to', 'clean', 'utensils', 'at', 'golden', 'temple']
