['mumbai', 'logs', '490', 'new', 'covid', '19', 'cases', 'zero', 'fatality', '229', 'patients', 'recover']
['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'thursday']
['online', 'merchants', 'can', 'lose', 'up', 'to', '40', 'pc', 'revenues', 'after', 'december', '31', 'due', 'to', 'tokenisation', 'of', 'user', 'card', 'info']
['special', 'court', 'revokes', 'loc', 'against', 'businessman', 'samir', 'modi']
['you', 'reap', 'what', 'you', 'sow', 'amarinder', 'singhs', 'dig', 'at', 'harish', 'rawat']
['kotak', 'bank', 'arm', 'acquires', 'portfolio', 'from', 'exiting', 'fords', 'captive', 'finance', 'unit']
['maharashtra', 'reports', 'spike', 'in', 'new', 'covid', '19', 'cases', 'at', '1201', '8', 'die', '953', 'recover']
['time', 'for', 'allowing', 'covid', '19', 'vaccine', 'booster', 'shots', 'is', 'now', 'p', 'chidambaram']
['rbi', 'governor', 'for', 'continued', 'policy', 'support', 'to', 'nurture', 'economic', 'revival', 'mpc', 'minutes']
['amazon', 'seeks', 'relief', 'from', 'ed', 'investigation', 'in', 'delhi', 'high', 'court']
['rss', 'affiliated', 'farmers', 'union', 'bks', 'to', 'protest', 'against', 'non', 'fulfilment', 'of', 'modi', 'govts', 'promise', 'to', 'double', 'farm', 'income', 'by', '2022']
['lok', 'sabha', 'adjourns', 'sine', 'die', 'monsoon', 'session', 'ends', 'on', 'a', 'stormy', 'note']
['tri', 'service', 'exercise', 'takes', 'place', 'in', 'nicobar', 'islands']
['steelmaker', 'rinl', 'flags', 'off', 'its', 'first', '51', 'loco', 'wheels', 'shipment', 'to', 'indian', 'railways']
['haldia', 'refinery', 'fire', '38', 'workers', 'shifted', 'to', 'kolkata', 'hospitals', 'high', 'level', 'ioc', 'team', 'begins', 'probe']
['china', 'orders', 'lockdown', 'of', 'up', 'to', '13', 'million', 'people', 'in', 'xian']
['airtel', 'business', 'ibm', 'deploy', 'cloud', 'solution', 'for', 'group', 'of', 'milk', 'producer', 'cos']
['bottom', 'up', 'approach', 'key', 'requisite', 'to', 'make', 'money', 'from', 'stock', 'market', 'in', '2022']
['bengal', 'bjp', 'delegation', 'to', 'visit', 'delhi', 'to', 'attend', 'meeting', 'with', 'bjp', 'national', 'president', 'jp', 'nadda']
['still', 'too', 'soon', 'to', 'say', 'if', 'omicron', 'more', 'transmissible', 'than', 'delta', 'who']
['demand', 'for', 'non', 'tech', 'job', 'roles', 'witnesses', 'growth', 'in', '2021', 'report']
['power', 'ministry', 'working', 'on', 'resource', 'adequacy', 'plan', 'guidelines']
['congress', 'leader', 'harish', 'rawat', 'targets', 'own', 'party', 'wonders', 'if', 'its', 'time', 'to', 'rest']
['swiggy', 'in', 'talks', 'to', 'invest', 'in', 'rapido', 'as', 'part', 'of', 'a', 'larger', 'financing', 'round', 'for', 'the', 'bike', 'taxi', 'startup']
['only', 'fully', 'vaccinated', 'people', 'will', 'be', 'allowed', 'in', 'malls', 'theatres', 'in', 'haryana', 'from', 'jan', '1', 'vij']
['is', 'medplus', 'health', 'immune', 'to', 'discounted', 'listing', 'hints', 'from', 'the', 'grey', 'market']
['pm', 'modi', 'to', 'hold', 'meeting', 'on', 'covid', '19', 'situation', 'on', 'thursday', 'government', 'sources']
['govt', 'moves', 'towards', 'deregulation', 'of', 'tariffs', 'for', 'ppp', 'projects', 'at', 'major', 'ports']
['akasa', 'air', 'unveils', 'brand', 'identity', 'with', 'rising', 'a', 'symbol', 'its', 'your', 'sky', 'tagline']
['used', 'car', 'sellers', 'are', 'on', 'a', 'hiring', 'spree', 'as', 'demand', 'shoots', 'through', 'the', 'roof']
['goyal', 'pitches', 'for', 'simplicity', 'while', 'formulating', 'measures', 'to', 'improve', 'ease', 'of', 'living']
['no', 'vaccination', 'certificate', 'no', 'salary', 'punjab', 'govt', 'tells', 'employees']
['rana', 'kapoor', 'misused', 'official', 'position', 'to', 'get', 'delhi', 'property', 'at', 'inadequate', 'consideration', 'court']
['implement', 'muslim', 'quota', 'in', 'maharashtra', 'ex', 'congress', 'minister', 'tells', 'party', 'leaders']
['delhi', 'records', '125', 'fresh', 'covid', '19', 'cases', 'zero', 'deaths', 'in', 'a', 'day', 'positivity', 'rate', '0', '20']
['congress', 'demands', 'answers', 'from', 'pm', 'modi', 'over', 'alleged', 'land', 'deals', 'near', 'ram', 'temple', 'seeks', 'probe']
['indiabulls', 'real', 'estate', 'approves', 'plan', 'to', 'raise', 'up', 'to', 'rs', '1500', 'cr']
['lookout', 'notice', 'against', 'akali', 'leader', 'majithia', 'not', 'allowed', 'to', 'leave', 'country']
['rbi', 'to', 'conduct', '4', 'day', 'rev', 'repo', 'auction', 'short', 'term', 'rates', 'may', 'rise']
['azadi', 'ka', 'amrit', 'mahotsav', 'provides', 'occasion', 'to', 'rejoice', 'ap', 'cm']
['rajasthan', 'has', 'received', 'rs', '5', 'lakh', 'crore', 'investment', 'proposals', 'ahead', 'of', 'investment', 'summit', 'officials']
['govt', 'introduces', 'bh', 'series', 'registration', 'mark', 'for', 'new', 'vehicles']
['amazon', 'plans', 'cloudtail', 'takeover', 'swiggy', 'eyes', 'rapido', 'bet']
['mpc', 'is', 'debating', 'policy', 'normlisation', 'latest', 'minutes', 'indicate']
['u', 's', 'third', 'quarter', 'economic', 'growth', 'revised', 'slightly', 'higher']
['asian', 'champions', 'trophy', 'india', 'beat', 'pakistan', '4', '3', 'in', 'thriller', 'to', 'win', 'bronze']
['nclt', 'mumbai', 'approves', 'merger', 'of', 'phoenix', 'hospitality', 'with', 'phoenix', 'mills']
['wall', 'street', 'opens', 'lower', 'as', 'omicron', 'worries', 'persist']
['taxmen', 'can', 'directly', 'start', 'recovery', 'for', 'mismatch', 'in', 'sales', 'in', 'gstr', '1', '3b']
['aws', 'down', 'for', 'some', 'users', 'due', 'to', 'power', 'issues']
['quintal', 'ball', 'copra', 'by', 'rs', '400', 'per', 'quintal']
['winter', 'session', 'of', 'parliament', 'likely', 'to', 'conclude', 'wednesday', 'a', 'day', 'before', 'schedule']
['cbi', 'registers', 'one', 'more', 'case', 'in', 'west', 'bengal', 'poll', 'violence']
['bihar', 'govt', 'to', 'allow', 'exploration', 'of', 'mineral', 'reserves', 'worth', 'rs', '14594', 'crore']
['market', 'movers', 'your', 'goa', 'trip', 'plans', 'are', 'likely', 'lifting', 'gmr', 'infra', 'shares']
['distribution', 'startup', 'ripplr', 'raises', '12', 'million', 'in', 'debt', 'equity']
['adopted', 'multi', 'pronged', 'strategy', 'to', 'address', 'shortage', 'of', 'containers', 'minister']
['toy', 'imports', 'fell', 'in', 'last', '3', 'years', 'govt', 'to', 'parliament']
['cabinet', 'clears', 'mou', 'between', 'india', 'mauritius', 'competition', 'regulators']
['retail', 'prices', 'of', 'tomatoes', 'down', '13', 'per', 'cent', 'in', 'last', 'one', 'week', '24', 'per', 'cent', 'in', 'past', 'one', 'month', 'govt']
['cms', 'info', 'systems', 'ipo', 'subscribed', '45', 'on', 'day', '2']
['centre', 'lines', 'up', 'six', 'new', 'bills', 'for', 'last', 'four', 'days', 'of', 'session']
['crpf', 'women', 'commandos', 'to', 'guard', 'amit', 'shah', 'sonia', 'gandhi', 'priyanka', 'gandhi', 'vadra']
['privacy', 'advocates', 'slam', 'bill', 'that', 'allows', 'linking', 'of', 'aadhaar', 'to', 'voter', 'id']
['ram', 'devotees', 'were', 'fired', 'upon', 'earlier', 'but', 'bjp', 'govt', 'ensuring', 'grand', 'ram', 'temple', 'in', 'ayodhya', 'adityanath']
['online', 'gaming', 'case', 'karnataka', 'hc', 'concludes', 'hearing', 'reserves', 'for', 'orders']
['amazon', 'files', 'writ', 'petition', 'in', 'delhi', 'hc', 'seeking', 'clarification', 'on', 'scope', 'of', 'eds', 'probe', 'into', 'foreign', 'exchange', 'violation']
['gautam', 'adani', 'seeks', '1', 'billion', 'in', 'bonds', 'to', 'refinance', 'mumbai', 'airport', 'debt']
['pre', 'budget', 'consultations', 'with', 'fm', 'industry', 'groups', 'seek', 'rationalising', 'i', 't', 'slabs', 'infra', 'status', 'to', 'digital', 'services']
['rajya', 'sabha', 'adjourned', 'sine', 'die', 'chairman', 'laments', 'below', 'potential', 'functioning', 'of', 'house']
['nine', 'more', 'cases', 'of', 'omicron', 'detected', 'in', 'kerala', 'tally', 'now', '24']
['ahead', 'of', 'salman', 'khans', 'birthday', 'antim', 'the', 'final', 'truth', 'to', 'premier', 'on', 'dec', '24', 'on', 'zee5']
['andhra', 'pradesh', 'reports', 'second', 'omicron', 'case', 'logs', '103', 'fresh', 'covid', '19', 'cases', '2', 'deaths']
['asianet', 'satellite', 'communications', 'files', 'draft', 'papers', 'for', 'rs', '765', 'cr', 'ipo']
['rbi', 'rushes', 'in', 'to', 'cut', 'the', 'rupees', 'sudden', 'drop', 'likely', 'bought', '5', 'bn']
['omicron', 'karnataka', 'asks', 'districts', 'to', 'step', 'up', 'surveillance']
['ipl', 'mega', 'auction', 'likely', 'to', 'be', 'held', 'in', 'bengaluru', 'on', 'february', '7', 'and', '8']
['kerala', 'clocks', '7224', 'daily', 'covid', 'cases', '419', 'deaths']
['industrial', 'activity', 'has', 'to', 'be', 'consistent', 'with', 'safety', 'of', 'citizens', 'ngt']
['whip', 'up', 'a', 'yummy', 'fruit', 'cake', 'this', 'christmas', 'at', 'home', 'with', 'this', 'easy', 'recipe']
['ather', 'energy', 'inducts', 'ex', 'ola', 'execs', 'gurinder', 'singh', 'sukhija', 'murali', 'sashidharan', 'into', 'management', 'team']
['rupen', 'jhaveri', 'appointed', 'group', 'president', 'of', 'piramal', 'enterprises']
['58', 'pc', 'of', 'construction', 'work', 'in', 'drdo', 'not', 'completed', 'on', 'time', 'between', '2014', '19', 'cag']
['india', 'hands', 'over', '10', 'lakh', 'doses', 'of', 'covid', '19', 'vaccines', 'to', 'myanmar', 'red', 'cross', 'society']
['need', 'longer', 'assembly', 'sessions', 'fruitful', 'discussions', 'karnataka', 'mlas', 'share', 'thoughts']
['feeling', 'bad', 'about', 'hair', 'losing', 'its', 'sheen', 'vitamin', 'pills', 'may', 'help', 'revive', 'your', 'locks']
['aegte', 'achieves', '6x', 'growth', 'and', 'eyes', '300cr', 'sales', 'in', 'next', '3', 'years']
['income', 'tax', 'refunds', 'of', 'over', 'rs', '1', '44', 'lakh', 'crore', 'issued', 'so', 'far', 'this', 'fiscal']
['zee', 'sony', 'merger', 'fails', 'to', 'excite', 'investors', 'but', 'analysts', 'are', 'jubilant']
['cabinet', 'gives', 'nod', 'for', 'mou', 'between', 'icai', 'polish', 'chamber', 'of', 'statutory', 'auditors']
['what', 'is', 'form', '16']
['hero', 'electric', 'ties', 'up', 'with', 'hdb', 'financial', 'services', 'for', 'retail', 'finance']
['engage', 'organisation', 'other', 'than', 'bro', 'to', 'develop', 'critical', 'infrastructure', 'in', 'coastal', 'areas', 'parliamentary', 'panel', 'to', 'defence', 'ministry']
['centre', 'withdraws', 'vip', 'security', 'cover', 'of', 'tmc', 'leader', 'rajib', 'banerjee']
['hp', 'begins', 'manufacturing', 'laptops', 'multiple', 'pc', 'products', 'in', 'india']
['amid', 'claims', 'of', 'vote', 'rigging', 'cpim', 'nominee', 'faiyaz', 'ahmed', 'khan', 'moves', 'hc', 'praying', 'kmc', 'polls', 'be', 'declared', 'null', 'and', 'void']
['gold', 'tanks', 'rs', '145', 'silver', 'declines', 'rs', '397']
['allowing', 'unvaccinated', 'people', 'to', 'use', 'public', 'transport', 'will', 'invite', 'explosive', 'transmission', 'of', 'covid', '19', 'maharashtra', 'government', 'tells', 'high', 'court']
['every', 'time', 'we', 'hit', 'a', 'roadblock', 'we', 'get', 'tighter', 'and', 'leaner', 'to', 'maintain', 'margin', 'sales', 'growth', 'metro', 'brands', 'md']
['karnataka', 'bandh', 'on', 'december', '31', 'may', 'roil', 'business', 'on', 'new', 'years', 'eve']
['jammu', 'and', 'kashmir', 'received', 'investment', 'proposals', 'worth', 'rs', '31000', 'crore', 'centre', 'tells', 'rajya', 'sabha']
['tech', 'view', 'nifty50', 'forms', 'bullish', 'candle', 'but', 'still', 'not', 'out', 'of', 'the', 'woods']
['sebi', 'observation', 'letter', 'validity', 'period', 'for', 'nfos', 'back', 'at', '6', 'months']
['china', 'set', 'to', 'pass', 'stringent', 'law', 'protecting', 'womens', 'rights', 'amid', 'criticism', 'of', 'suppressing', 'metoo', 'movement']
['tata', 'steel', 'uk', 'plant', 'helps', 'build', 'worlds', 'largest', 'offshore', 'wind', 'farm']
['all', 'eligible', 'beneficiaries', 'in', 'gurugram', 'fully', 'vaccinated', 'first', 'district', 'in', 'haryana', 'to', 'achieve', 'milestone']
['anand', 'mahindra', 'lauds', 'man', 'who', 'built', 'vehicle', 'from', 'scrap', 'for', 'son']
['investors', 'richer', 'by', 'over', 'rs', '6', '56', 'lakh', 'cr', 'in', 'two', 'days', 'of', 'market', 'rally']
['this', 'dish', 'was', 'ordered', '115', 'times', 'per', 'minute', 'samosa', 'crowned', 'as', 'most', 'binged', 'snack', 'of', 'the', 'year', 'reveals', 'swiggys', '2021', 'data']
['fmcg', 'player', 'cavinkare', 'forays', 'into', 'quick', 'service', 'restaurant', 'business', 'with', 'jangoz']
['xiaomi', '12', 'series', 'high', 'on', 'display', 'features', 'may', 'include', 'triple', 'rear', 'camera', 'setup']
['akhilesh', 'yadavs', 'wife', 'dimple', 'daughter', 'test', 'covid', 'positive']
['exclusive', 'kfintech', 'planning', 'to', 'bring', 'ipo', 'by', 'next', 'year']
['wazirx', 'to', 'launch', 'nfts', 'of', 'rulers', 'of', 'mysore']
['rupee', 'gains', 'for', '3rd', 'straight', 'day', 'rises', '5', 'paise', 'vs', 'us', 'dollar']
['bsp', 'finalizes', '100', 'candidates', 'for', 'up', 'assembly', 'polls']
['low', 'level', 'buying', 'puts', 'bulls', 'in', 'charge', 'of', 'd', 'st', 'for', '2nd', 'day', 'straight']
['several', 'mncs', 'under', 'it', 'scanner', 'for', 'deals', 'done', 'via', 'mauritius', 'cos']
['technology', 'bringing', 'disruption', 'in', 'financial', 'services', 'sector', 'need', 'for', 'level', 'playing', 'field', 'kv', 'kamath']
['zee', 'sony', 'merger', 'companies', 'all', 'set', 'to', 'sign', 'on', 'the', 'dotted', 'line']
['einfochips', 'recognized', 'as', 'a', 'leader', 'in', 'engineering', 'rd', 'and', 'iot', 'services', 'by', 'zinnov']
['focus', 'on', 'value', 'not', 'momentum', 'play', 'growth', 'via', 'it', 'renewable', 'energy', 'vinit', 'bolinjkar']
['worlds', 'first', 'sms', 'reading', 'merry', 'christmas', 'sells', 'for', 'over', '100000', 'euros', 'as', 'nft', 'in', 'auction']
['foxconns', 'india', 'unit', 'bharat', 'fih', 'files', 'for', '663', 'mn', 'domestic', 'ipo']
['being', 'sexy', 'is', 'next', 'level', 'hard', 'work', 'says', 'samantha', 'prabhu']
['swamih', 'releases', 'second', 'instalment', 'of', 'stress', 'fund', 'to', 'capital', 'athena', 'project', 'in', 'greater', 'noida']
['security', 'situation', 'in', 'jk', 'improved', 'since', 'aug', '2019', 'govt', 'tells', 'rajya', 'sabha']
['supriya', 'lifescience', 'ipo', 'heres', 'how', 'to', 'check', 'allotment', 'status']
['how', 'should', 'retail', 'investors', 'maximise', 'pension', 'returns', 'icici', 'pension', 'funds', 'sumit', 'mohindra', 'explains']
['piramal', 'enterprises', 'appoints', 'rupen', 'jhaveri', 'as', 'group', 'president']
['analysts', 'see', 'high', 'upside', 'potential', 'for', 'these', 'banking', 'stocks']
['hp', 'adhesives', 'ipo', 'allotment', 'status', 'heres', 'how', 'you', 'can', 'check', 'it']
['european', 'shares', 'inch', 'up', 'food', 'delivery', 'stocks', 'jump']
['day', 'after', 'civic', 'poll', 'rout', 'bjps', 'tathagata', 'roy', 'says', 'party', 'run', 'by', 'debauch', 'traitors']
['pm', 'modi', 'to', 'hold', 'covid', 'review', 'meeting', 'on', 'thursday']
['over', '15', 'crore', 'households', 'have', 'job', 'cards', 'under', 'mgnrega']
['icc', 'test', 'rankings', 'labuschagne', 'is', 'new', 'world', 'no', '1', 'virat', 'kohli', 'slips', 'to', 'no', '7']
['fintech', 'startup', 'tyke', 'gets', '1', '5', 'million', 'funding', 'from', '9unicorns', 'others']
['aim', 'niti', 'aayog', 'launches', 'vernacular', 'innovation', 'program', 'in', '22', 'languages', 'for', 'entrepreneurs']
['switched', 'jobs', 'heres', 'how', 'to', 'deal', 'with', 'form', '16']
['profitability', 'of', 'sugar', 'fertiliser', 'dairy', 'sectors', 'to', 'remain', 'stable', 'in', 'fy22', 'icra']
['tata', 'trusts', 'backed', 'social', 'alpha', 'sets', 'up', 'aerospace', 'accelerator', 'and', 'incubation', 'platform']
['tata', 'medical', 'develops', 'fast', 'testing', 'solution', 'for', 'covid', '19']
['what', 'to', 'check', 'in', 'your', 'form', '16', 'while', 'filing', 'itr']
['there', 'are', 'enough', 'ways', 'we', 'can', 'regulate', 'cryptos']
['genome', 'sequencing', 'of', 'samples', 'of', 'all', 'covid', 'cases', 'starts', 'in', 'delhi', 'to', 'check', 'for', 'omicron']
['snapdeal', 'appoints', 'himanshu', 'chakrawarti', 'as', 'president']
['indias', 'curb', 'on', 'futures', 'trade', 'threatens', 'food', 'supply', 'chain']
['jio', 'vs', 'airtel', 'satcom', 'firms', 'on', 'auctioning', 'satellite', 'broadband', 'spectrum']
['south', 'africas', 'case', 'drop', 'may', 'show', 'omicron', 'peak', 'has', 'passed']
['consumer', 'discretionaries', 'are', 'in', 'a', 'sweet', 'spot', 'for', 'next', '12', '18', 'months', 'sailesh', 'raj', 'bhan']
['massive', 'fire', 'breaks', 'out', 'at', 'vaishno', 'devi', 'shrine', 'forest', 'area', 'no', 'damages', 'reported']
['kangana', 'ranaut', 'fails', 'to', 'appear', 'before', 'mumbai', 'police', 'in', 'connection', 'with', 'fir', 'against', 'her', 'social', 'media', 'post', 'on', 'farmers', 'protests']
['around', '80', 'of', 'office', 'occupiers', 'in', 'india', 'prioritize', 'physical', 'offices', 'survey']
['boost', 'for', 'blockchain', 'in', 'china', 'as', 'xinhua', 'to', 'issue', 'photos', 'as', 'nfts']
['apple', 'may', 'drop', 'ios', '16', 'for', 'iphone', '6s', 'iphone', '6s', 'plus']
['after', 'a', '4500', 'rally', 'in', 'one', 'year', 'does', 'this', 'ethereum', 'killer', 'have', 'more', 'steam', 'left']
['motilal', 'oswal', 'real', 'estate', 'to', 'invest', 'over', 'rs', '1000', 'crore', 'in', 'projects', 'by', 'march', 'end']
['angellist', 'announces', 'launch', 'of', 'roll', 'up', 'vehicles', 'for', 'indian', 'startup', 'founders']
['largecap', 'it', 'stocks', 'may', 'double', 'in', '4', '5', 'years', 'raamdeo', 'agrawal']
['after', 'the', 'matrix', 'resurrections', 'sense8', 'purab', 'kohli', 'hopes', 'to', 'be', 'cast', 'in', 'meatier', 'roles', 'in', 'hollywood']
['pm', 'narendra', 'modi', 'to', 'address', 'iit', 'kanpurs', 'convocation', 'ceremony', 'on', 'dec', '28']
['defence', 'ministry', 'imposes', 'fine', 'on', 'mbda', 'for', 'delay', 'in', 'fulfilling', 'offset', 'obligations', 'under', 'rafale', 'deal']
['china', 'shares', 'end', 'flat', 'as', 'real', 'estate', 'losses', 'offset', 'auto', 'tech', 'gains']
['is', 'it', 'time', 'to', 'get', 'into', 'realty', 'or', 'metals', 'heres', 'what', 'pankaj', 'pandey', 'has', 'to', 'say']
['claiming', 'deductions', 'under', 'section', '80c', 'to', '80u', 'under', 'old', 'tax', 'regime', 'while', 'filing', 'itr']
['central', 'bank', 'of', 'india', 'u', 'gro', 'capital', 'ink', 'agreement', 'to', 'disburse', 'msme', 'loans', 'worth', 'rs', '1000', 'cr']
['1', '32', 'crore', 'candidates', 'trained', 'oriented', 'till', 'november', '21', 'under', 'pmkvy']
['iit', 'guwahati', 'team', 'develops', 'efficient', 'perovskite', 'solar', 'cells', 'to', 'produce', 'electricity', 'from', 'sunlight']
['over', '25000', 'compliances', 'reduced', 'so', 'far', 'dpiit', 'secretary']
['itr', 'filing', 'which', 'income', 'tax', 'return', 'form', 'is', 'applicable', 'to', 'you', 'for', 'fy', '2020', '21']
['how', 'to', 'save', 'tax', 'via', 'nps', 'by', 'investing', 'rs', '50000', 'additionally']
['omicron', 'third', 'covid', 'wave', 'in', 'india', 'just', 'a', 'matter', 'of', 'time', 'now', 'heres', 'what', 'experts', 'are', 'saying']
['india', 'sees', 'chipmakers', 'starting', 'local', 'manufacturing', 'in', '2', '3', 'years']
['cold', 'wave', 'conditions', 'abate', 'slightly', 'in', 'delhi', 'more', 'relief', 'ahead']
['auto', 'industry', 'hopes', 'for', 'smooth', 'ride', 'in', 'new', 'year', 'after', 'a', 'bumpy', '2021']
['2021', 'unfolding', 'of', 'the', 'true', 'potential', 'of', 'the', 'indian', 'entrepreneur']
['buy', 'gravita', 'india', 'target', 'price', 'rs', '380', 'emkay', 'global']
['should', 'you', 'buy', 'jhunjhunwala', 'backed', 'metro', 'brands', 'after', 'the', 'flop', 'debut']
['aus', 'pm', 'scott', 'morrison', 'says', 'no', 'xmas', 'lockdown', 'as', 'hospitals', 'coping', 'with', 'rising', 'omicron']
['buy', 'healthcare', 'global', 'enterprises', 'target', 'price', 'rs', '270', 'hdfc', 'securities']
['zee', 'sony', 'deal', 'to', 'be', 'good', 'for', 'axis', 'bank', 'icici', 'bank', 'and', 'sbi', 'also', 'sanjiv', 'bhasin']
['mid', 'cap', 'category', 'offers', '46', 'average', 'returns', 'in', '2021']
['is', 'shehnaaz', 'gill', 'starring', 'in', 'the', 'netflix', 'series', 'lucifer', 'twitterati', 'probe', 'mystery']
['lingering', 'virus', 'lasting', 'inflation', 'a', 'fed', 'official', 'explains', 'her', 'pivot']
['when', 'the', 'chips', 'are', 'down', 'mcdonalds', 'rations', 'fries', 'in', 'japan']
['new', 'criteria', 'for', 'nri', 'status', 'and', 'how', 'income', 'will', 'be', 'taxed', 'in', 'india', 'effective', 'from', 'fy2020', '21']
['social', 'commerce', 'startup', 'gobillion', 'nets', '2', '9', 'million', 'funding', 'led', 'by', 'ycombinator']
['teslas', 'elon', 'musk', 'says', 'he', 'sold', 'enough', 'stock', 'slams', 'california', 'for', 'overtaxation']
['special', 'project', 'for', 'development', 'of', 'border', 'areas', 'on', 'anvil', 'arunachal', 'pradesh', 'cm', 'pema', 'khandu']
['buy', 'indian', 'bank', 'target', 'price', 'rs', '220', 'emkay', 'global']
['porinju', 'says', 'dalal', 'street', 'mature', 'enough', 'to', 'absorb', 'large', 'foreign', 'outflows']
['teslas', 'elon', 'musk', 'says', 'he', 'sold', 'enough', 'stock', 'slams', 'california', 'for', 'overtaxation']
['tmcs', 'derek', 'obrien', 'joins', 'dharna', 'of', '12', 'suspended', 'mps', 'at', 'gandhi', 'statue', 'in', 'parliament', 'complex']
['3', '3', 'magnitude', 'earthquake', 'hits', 'an', 'area', '70', 'kms', 'outside', 'of', 'bengaluru']
['hold', 'nestle', 'india', 'target', 'price', 'rs', '19500', 'icici', 'securities']
['amazon', 'facebook', 'twitter', 't', 'mobile', 'drop', 'ces', 'plans', 'over', 'covid', '19', 'concern']
['despite', 'consumption', 'hit', 'china', 'to', 'stand', 'fast', 'on', 'tough', 'covid', '19', 'restrictions']
['rupee', 'gains', '9', 'paise', 'vs', 'dollar', 'in', 'early', 'trade', 'on', 'hopes', 'of', 'corporate', 'inflows']
['buy', 'fsn', 'e', 'commerce', 'ventures', 'target', 'price', 'rs', '2480', 'jm', 'financial']
['axis', 'gains', 'as', 'reports', 'say', 'bank', 'highest', 'bidder', 'for', 'citis', 'consumer', 'biz']
['zee', 'and', 'sony', 'sign', 'definitive', 'agreements', 'to', 'merge', 'companies']
['atomberg', 'raises', '20', 'million', 'in', 'growth', 'funding', 'led', 'by', 'jungle', 'ventures', 'plans', 'expansion', 'and', 'brand', 'growth']
['moil', 'gains', 'after', 'shareholders', 'approve', 'buyback', 'of', 'over', '3', '38', 'cr', 'shares']
['beyonce', 'jay', 'z', 'and', 'ariana', 'grande', 'in', 'oscars', 'race', 'as', 'academy', 'unveils', 'shortlists']
['metro', 'brands', 'makes', 'a', 'flop', 'debut', 'on', 'dalal', 'street', 'lists', 'at', '13', 'discount']
